#{"t_start": 1632852963.198151, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.019281,4,77.449744
-0.001154,4,77.705206
0.025967,4,77.951115
0.003012,3,78.144463
0.129362,3,78.360067
-0.087953,2,78.4913
0.023579,4,78.740266
0.003675,4,79.000283
0.042335,3,79.199363
0.012887,3,79.376375
0.008812,4,79.636849
0.010461,4,79.937771
0.027565,3,80.132098
-0.044929,4,80.386576
-0.134934,2,80.517481
0.002134,10,81.149139
0.01303,3,81.355062
-0.041465,2,81.503286
0.000208,4,81.770562
0.046135,4,82.034277
-0.012745,5,82.356784
-0.054971,4,82.617384
-0.006286,2,82.762611
-0.019287,1,82.82655
-0.04745,3,83.032649
-0.076927,3,83.233592
-0.000164,1,83.327122
-0.013808,3,83.51837
-0.064615,3,83.70765
-0.115256,3,83.937499
-0.051552,5,84.264086
-0.035461,2,84.389307
0.025294,4,84.650158
-0.017549,3,84.836647
-0.010648,4,85.106033
0.015904,1,85.17445
0.076818,2,85.314889
0.127862,1,85.378444
0.058668,3,85.575415
-0.007346,5,85.89215
-0.005959,1,85.95506
-0.020763,1,86.01381
0.02333,3,86.219652
-0.036135,2,86.352573
0.000869,2,86.477576
0.018156,2,86.605283
0.025283,3,86.813728
-0.053109,3,87.005842
0.033369,2,87.122609
-0.012378,2,87.272263
-0.035409,4,87.55018
0.00267,2,87.691599
-0.066492,6,88.050324
0.01963,2,88.179473
-0.014797,7,88.614357
0.034877,5,88.921329
-0.104106,1,88.989929
-0.015247,8,89.490347
0.017943,4,89.754025
-0.124491,3,89.950001
-0.004453,2,90.087608
-0.024616,1,90.154786
-0.128782,3,90.33808
0.024079,6,90.713679
-0.00598,5,91.035921
0.02505,3,91.235419
0.062851,2,91.349152
-0.03546,4,91.622692
-0.018697,3,91.817808
0.00237,1,91.882385
-0.019172,1,91.959667
-0.01882,3,92.152297
-0.025318,6,92.566754
-0.102764,4,92.830659
-0.003357,1,92.888971
-0.062885,8,93.394178
-0.104748,2,93.514982
0.013663,7,93.963078
-0.08896,6,94.351468
0.057751,1,94.411314
0.033666,2,94.528136
0.014729,2,94.67233
0.05653,5,94.972804
0.085319,5,95.299146
0.024055,2,95.42545
-0.01945,2,95.546535
-0.031354,2,95.678432
-0.047912,4,95.937181
0.038177,2,96.068641
-0.021175,5,96.46873
-0.011368,1,96.571409
-0.050617,3,96.778786
0.016372,4,97.092397
-0.15385,4,97.382373
-0.033669,4,97.651054
0.091758,1,97.715369
-0.001507,5,98.038356
0.048131,5,98.364258
-0.046153,7,98.807549
-0.007801,5,99.115969
-0.019568,3,99.310374
-0.008457,5,99.654657
-0.035968,8,100.202553
-0.05876,4,100.50582
-0.014222,7,100.968024
-0.090041,2,101.099976
0.024422,5,101.447388
-0.011045,5,101.801825
0.006925,3,101.992529
-0.011046,2,102.124683
-0.020831,13,103.026158
-0.031722,2,103.158684
0.009906,3,103.349028
-0.035154,4,103.602273
0.037999,5,103.921105
-0.07148,7,104.357316
-0.013145,3,104.59375
0.010113,3,104.774709
-0.008764,1,104.847769
0.01307,4,105.109437
-0.229747,2,105.249875
-0.080369,5,105.553301
0.004892,3,105.753678
0.008603,3,105.937322
-0.025888,2,106.065342
-0.000767,6,106.454187
0.030943,7,106.908677
-0.004256,2,107.049684
-0.083052,2,107.187988
0.002791,2,107.334507
0.002988,2,107.466196
0.033962,2,107.599533
0.060096,1,107.665627
-0.024304,4,107.905257
0.016145,4,108.168402
0.064461,4,108.42761
0.025548,3,108.63379
-0.003784,4,108.909428
-0.044128,1,109.010882
-0.186375,4,109.260777
-0.038549,6,109.619702
0.027263,4,109.907882
-0.055355,2,110.043922
0.003222,8,110.543266
0.010598,7,110.994693
0.00138,5,111.331719
0.050954,5,111.653923
-0.041051,5,111.978344
-0.001247,4,112.245996
0.002467,4,112.488626
0.014422,3,112.698565
0.036675,5,113.025494
0.012426,4,113.272659
-0.098971,7,113.705041
0.071103,2,113.851976
0.080411,3,114.059302
-0.002776,5,114.388
0.021891,2,114.524027
0.017399,2,114.670038
-0.045743,3,114.84382
-0.016816,2,114.975718
0.026122,2,115.120025
0.035307,3,115.298868
-0.099377,4,115.586018
-0.056223,4,115.834362
0.001506,7,116.28999
-0.030312,1,116.362172
-0.025402,2,116.490167
-0.012111,3,116.689903
-0.003688,3,116.856028
-0.057487,5,117.169449
-0.069945,3,117.373246
-0.03654,2,117.524529
0.001133,5,117.831065
-0.007399,2,117.973224
0.067027,6,118.336274
-0.094388,1,118.395221
0.098072,4,118.668455
0.022631,2,118.804837
-0.002242,3,118.99423
0.063935,2,119.144687
-0.046455,5,119.434801
-0.013309,4,119.715873
0.105148,3,119.89431
0.010587,3,120.079117
0.008644,3,120.270553
0.029329,3,120.473151
0.01469,8,120.994745
-0.05848,4,121.227775
0.009966,3,121.43585
-0.139165,1,121.503424
0.056018,2,121.630872
0.054208,2,121.761105
0.060349,2,121.887177
0.039808,3,122.086693
0.003242,1,122.155266
0.028542,3,122.350703
-0.017698,1,122.423316
0.069735,3,122.609122
0.008791,1,122.673054
0.021716,2,122.803589
-0.104446,8,123.326133
-0.075178,8,123.865722
-0.01941,2,123.993243
-0.043746,5,124.297163
