#{"t_start": 1632852963.2038412, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.009895,5,2.943792
-0.096454,3,3.130542
-0.009368,3,3.342116
0.005265,3,3.53375
0.015136,2,3.651665
-0.03431,4,3.902956
-0.087604,6,4.277048
0.019613,3,4.485606
-0.009844,2,4.611721
-0.026885,5,4.935813
7.2e-05,1,5.009366
-0.027276,4,5.259996
-0.146785,2,5.398538
-0.03123,2,5.544324
-0.04488,6,5.931421
-0.019268,4,6.175448
-0.050191,1,6.239282
-0.019395,4,6.495258
0.023958,1,6.568318
0.069499,5,6.889614
0.055693,2,7.0118
0.008969,3,7.216229
-0.023561,6,7.60591
0.021258,3,7.797506
0.007331,1,7.862372
0.011919,3,8.093046
0.038248,2,8.226612
-0.001154,4,8.491156
-0.07554,6,8.884588
-0.000768,2,9.019819
-0.021027,2,9.169843
0.015339,5,9.491055
-0.035538,5,9.799007
0.001707,3,9.995294
-0.008288,2,10.131656
-0.0003,3,10.333939
0.095103,4,10.591014
-0.068347,6,11.01383
-0.026712,5,11.339723
-0.073713,5,11.640647
-0.002117,2,11.777211
-0.15221,2,11.907194
-0.01795,5,12.228533
-0.037837,3,12.413271
0.02058,8,12.942228
0.104501,3,13.127971
-0.111391,2,13.25163
-0.06059,3,13.436463
0.05973,4,13.692423
-0.001761,5,13.988041
0.011815,6,14.403146
0.019402,4,14.649287
0.025145,3,14.84389
0.116237,3,15.054718
-0.050233,3,15.260093
0.005667,1,15.334857
0.027071,4,15.592796
-0.049986,5,15.939725
-0.047753,1,16.017411
0.020415,3,16.226713
0.01161,2,16.355424
0.01176,3,16.567706
0.041284,3,16.762659
-0.006363,2,16.904611
0.058101,4,17.183486
-0.026729,2,17.322429
-0.060217,3,17.508221
0.035639,4,17.783147
-0.064373,3,17.968104
0.015599,2,18.083959
0.035446,3,18.287964
0.011206,1,18.336258
0.053347,4,18.60643
-0.077563,3,18.797867
-0.01302,3,18.990471
-0.037284,3,19.188051
0.129806,3,19.371717
-0.028479,1,19.441322
0.01251,5,19.766881
0.010822,3,19.969946
-0.020301,5,20.291478
-0.008705,2,20.416301
0.00374,4,20.67826
-0.015096,2,20.804369
0.037371,1,20.883429
-0.011835,2,21.008656
-0.039301,2,21.133098
-0.028379,5,21.449219
-0.005341,2,21.580458
0.001801,4,21.846896
0.040555,3,22.030232
0.046321,1,22.098945
0.003487,3,22.313791
-0.034502,4,22.561054
0.039778,3,22.768273
-0.12572,2,22.892591
-0.008058,5,23.213677
-0.032812,8,23.732187
0.005472,4,23.994779
-0.015883,2,24.133073
-0.301296,2,24.250127
-0.237877,2,24.384558
0.017518,2,24.513882
-0.006324,2,24.644376
0.035657,5,24.97402
-0.209443,1,25.038501
-0.045246,2,25.176269
-0.011173,2,25.324571
-0.073436,2,25.470454
0.060472,4,25.725361
-0.027871,5,26.056234
-0.054761,1,26.133449
0.015102,2,26.247262
-0.047771,5,26.60452
-0.078912,3,26.813984
-0.026616,2,26.970399
-0.013757,2,27.080147
0.025751,10,27.731488
0.031421,4,27.9827
-0.054712,2,28.109251
0.049278,3,28.30883
0.005193,4,28.572232
-0.011022,5,28.914617
-0.001029,2,29.057742
-0.038738,1,29.112291
-0.141294,3,29.311009
0.049378,2,29.44587
-0.07009,2,29.58548
-0.026801,5,29.913368
-0.012089,5,30.227782
0.026752,10,30.86851
-0.019106,2,31.00891
-0.021933,1,31.075405
-0.029267,6,31.461532
0.002036,3,31.657972
-0.026271,1,31.727163
0.015544,4,31.978816
0.158688,5,32.307192
0.11613,3,32.504357
0.030512,4,32.759703
0.023046,1,32.815524
0.010965,5,33.151308
0.026635,2,33.278043
0.069129,2,33.413068
-0.000498,5,33.761201
-0.057019,4,34.048381
-0.00189,1,34.11357
0.00029,5,34.454444
0.043741,4,34.688697
0.01328,1,34.776467
0.04893,2,34.878828
-0.017724,1,34.948294
-0.101285,1,35.018471
-0.036325,2,35.146501
0.040832,3,35.350764
0.015428,3,35.559458
-0.003274,6,35.982247
0.006161,1,36.0551
-0.04422,2,36.193082
-0.05795,2,36.306322
-0.010859,3,36.485888
0.04785,6,36.902077
-0.073097,3,37.111177
0.06295,3,37.310091
-0.03721,5,37.652541
0.005495,1,37.708746
0.056971,2,37.86572
-0.003976,3,38.063455
0.013802,4,38.379447
0.042415,2,38.512678
-0.037092,4,38.785677
0.001671,1,38.84546
0.064955,3,39.06612
0.094892,2,39.200841
-0.022809,4,39.471806
-0.002956,3,39.659654
0.017334,2,39.784025
0.030338,2,39.93004
0.020134,3,40.136062
-0.086581,1,40.195011
0.022452,2,40.330516
-0.023715,1,40.399802
0.015323,5,40.730541
0.045638,5,41.064614
0.00724,1,41.139443
-0.012796,4,41.405387
-0.016752,2,41.527978
-0.006789,3,41.697421
-0.060559,6,42.070576
-0.090581,4,42.348341
0.024803,5,42.655116
-0.030026,2,42.768923
-0.089299,6,43.177462
0.012594,2,43.298822
-0.151915,2,43.420991
0.031994,5,43.763555
0.014251,2,43.88268
-0.178478,5,44.189834
-0.012418,2,44.305994
0.248287,2,44.447867
-0.053655,5,44.785911
-0.02229,4,45.029119
0.087987,2,45.160651
-0.022869,5,45.464454
-0.047651,5,45.82073
-0.001226,7,46.279717
0.005073,2,46.40168
-0.012536,2,46.518017
-0.051523,1,46.585407
0.000554,4,46.820459
0.024564,1,46.883819
-0.022957,3,47.06849
-0.037271,2,47.215647
0.007201,1,47.267664
-0.049718,1,47.337606
-0.033534,1,47.392051
-0.027781,1,47.47368
0.046088,5,47.793552
-0.058642,3,47.980045
-0.03007,1,48.043471
0.011655,1,48.110762
0.079959,2,48.246334
-0.107757,8,48.805994
-0.007392,4,49.05216
-0.01602,4,49.321394
0.033502,2,49.45324
-0.01411,1,49.508563
-0.05354,1,49.58007
-0.087656,5,49.913194
-0.038934,1,49.982786
-0.136103,4,50.245807
0.026091,1,50.319603
0.028162,7,50.741032
0.053798,2,50.888602
-0.069595,5,51.206516
-0.037551,1,51.275284
-0.08543,9,51.851932
-0.142517,2,51.974909
-0.043197,1,52.052584
0.113014,7,52.489999
-0.033589,5,52.795496
-0.038705,2,52.946859
-0.00739,5,53.263263
0.018345,3,53.453997
-0.003645,1,53.516626
-0.000523,2,53.642624
-0.059583,5,53.966216
-0.01318,4,54.231299
0.003367,3,54.436168
-0.0147,3,54.643823
-0.014295,1,54.707771
0.003128,7,55.169293
-0.115958,1,55.228449
-0.006741,1,55.284503
0.041166,1,55.360659
-0.022964,6,55.750452
-0.117135,1,55.82414
0.021732,4,56.070656
-0.000663,1,56.152708
-0.022414,4,56.404415
-0.005045,2,56.531106
-0.046502,4,56.79255
-0.100742,4,57.056611
-0.006082,2,57.162816
-0.061299,1,57.233826
-0.002892,5,57.551627
0.064056,4,57.818636
-0.010988,4,58.068199
0.03837,3,58.281852
-0.01437,2,58.415796
0.005502,1,58.492647
0.00358,4,58.747604
0.034003,3,58.945113
-0.070914,2,59.087676
0.006322,2,59.228956
