#{"t_start": 1632852963.2074986, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.001361,3,2.821565
-0.103802,5,3.14229
-0.016226,3,3.349317
0.024472,7,3.781834
0.011491,1,3.842385
-0.053827,4,4.091218
-0.040099,2,4.211258
0.018293,1,4.284302
-0.011002,3,4.492825
-0.01655,7,4.942985
0.005643,3,5.139268
-0.018424,4,5.40567
-0.125205,5,5.729962
-0.010924,5,6.044676
-0.070778,3,6.246451
-0.024907,2,6.369943
-0.101375,3,6.574819
-0.011031,6,6.961329
0.034697,3,7.140285
0.039359,1,7.223402
0.065866,2,7.356611
0.008764,2,7.483867
-0.001801,7,7.937429
0.030061,1,8.01621
0.019891,2,8.167281
0.014636,1,8.234018
0.032644,5,8.568097
-0.010381,4,8.822162
-0.086205,3,9.031591
0.017146,3,9.229964
-0.018132,1,9.297528
-0.018407,2,9.438215
0.008245,3,9.61095
-0.007899,2,9.734511
-0.028763,2,9.877484
-0.008436,3,10.069145
0.128502,2,10.199826
-0.036861,4,10.455472
-0.047593,2,10.60265
-0.056239,2,10.735172
0.000989,3,10.94244
-0.1167,2,11.089757
-0.024878,3,11.271879
-0.035238,2,11.404721
0.013483,4,11.647839
0.101992,5,11.986712
-0.078904,4,12.235034
-0.068105,3,12.420397
0.091566,2,12.552705
-0.016146,3,12.750737
-0.013489,4,13.008389
0.025125,5,13.323641
0.027194,6,13.698989
0.143657,5,13.995203
-0.083778,2,14.136174
-0.000159,2,14.262537
0.030155,2,14.40977
-0.033572,6,14.787818
-0.043393,3,14.985699
0.009318,1,15.066485
0.026819,4,15.342133
0.013373,2,15.465114
0.074917,5,15.807512
0.001525,4,16.085647
0.050073,5,16.422467
-0.026729,2,16.579821
-0.061648,4,16.838403
0.028032,4,17.117291
-0.084144,5,17.454712
0.017106,8,17.974679
0.040949,4,18.215562
0.012982,4,18.470002
0.086132,3,18.671018
-0.054744,1,18.736043
-0.01606,3,18.937842
-0.025545,3,19.125312
0.124013,4,19.379041
-0.021279,2,19.518834
0.002129,3,19.705197
0.009479,3,19.918276
-0.020415,5,20.230424
-0.014795,1,20.298796
0.003634,3,20.496342
-0.019656,3,20.68549
0.040189,2,20.81634
-0.019372,1,20.890639
-0.052443,2,21.015432
-0.020256,2,21.140378
-0.00582,3,21.331476
0.042183,2,21.456561
0.034465,3,21.652389
0.046321,1,21.721362
-0.000727,3,21.904263
-0.047181,2,22.036734
0.028016,1,22.106158
-0.094982,4,22.370937
-0.025147,2,22.494088
-0.039957,1,22.56841
0.015111,2,22.711231
-0.014414,4,22.960261
-0.297404,3,23.150448
-0.131579,1,23.220866
0.000768,5,23.526842
-0.001537,2,23.678831
0.02744,3,23.866906
-0.359016,3,24.065114
-0.05726,4,24.313529
-0.013466,4,24.583287
-0.096428,3,24.785076
0.104485,1,24.857922
-0.020079,4,25.109701
-0.043128,3,25.331503
0.014713,7,25.800431
-0.023378,4,26.068356
-0.055129,5,26.378529
-0.019752,3,26.612836
-0.020195,2,26.751361
-0.050636,2,26.90098
0.026709,4,27.152108
-0.012712,7,27.594035
0.030286,5,27.929847
0.005215,4,28.177753
-0.014606,2,28.315381
-0.009701,1,28.384911
-0.016118,4,28.634183
-0.148588,1,28.696572
0.042829,3,28.921253
-0.046497,2,29.064151
-0.019102,6,29.457397
-0.008116,1,29.523515
0.09471,2,29.666461
-0.018726,3,29.850417
-0.025527,4,30.109803
-0.043838,3,30.298663
-0.006351,9,30.875913
-0.009304,3,31.083134
0.032617,7,31.543076
0.151335,3,31.739159
0.094308,3,31.92572
0.039844,3,32.110642
0.032439,3,32.314489
-0.012866,1,32.379228
0.025175,1,32.44851
0.061208,2,32.585249
0.02176,8,33.092034
-0.069427,6,33.48883
-0.00189,1,33.559667
-0.012015,1,33.624447
0.0789,2,33.768455
0.02136,2,33.908703
0.022812,3,34.125214
-0.045657,5,34.461765
-0.086105,8,34.954858
-0.022056,3,35.158395
0.042692,6,35.57133
0.024075,5,35.9073
0.00427,2,36.062529
-0.015976,7,36.497593
-0.02689,4,36.776548
-0.033308,2,36.909258
-0.039254,1,36.973821
0.040372,1,37.052304
-0.067851,5,37.374567
0.056082,1,37.43926
-0.018036,4,37.715992
