#{"t_start": 1632852963.205663, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
0.009527,3,2.815795
-0.106708,2,2.949578
-0.007071,3,3.136392
-0.004537,1,3.209559
-0.00466,4,3.472664
-0.038547,6,3.836552
-0.03628,3,4.021922
0.018293,1,4.085014
-0.039575,4,4.351445
-0.005334,4,4.61755
-0.010381,8,5.133452
-0.025346,2,5.265824
-0.126656,1,5.339346
-0.03123,2,5.476658
-0.065412,5,5.796697
-0.0237,3,5.984519
-0.026505,11,6.69283
-0.026676,3,6.895472
0.044574,2,7.017652
0.054501,6,7.413098
0.039468,5,7.719494
-0.011441,9,8.358397
0.021964,1,8.42662
0.016931,2,8.562263
0.007331,1,8.625877
0.008423,5,8.95047
0.044522,1,9.025621
0.001195,2,9.175729
-0.095234,2,9.291736
0.027552,7,9.728358
-0.012727,3,9.930992
-0.007903,3,10.137667
0.012787,3,10.339737
0.004802,4,10.596857
-0.018966,3,10.797884
0.00221,2,10.936631
0.077696,2,11.083981
-0.076887,6,11.458247
-0.02626,5,11.783078
-0.058648,2,11.91305
0.00411,4,12.157332
-0.093297,5,12.487598
-0.023732,3,12.685814
-0.0221,5,13.002612
0.030712,5,13.317824
0.079878,2,13.44228
-0.133621,5,13.751732
-0.07941,5,14.061311
0.083479,3,14.256388
-0.030006,6,14.655175
-0.038625,1,14.71672
0.020317,5,15.060643
0.012232,1,15.135006
0.093772,7,15.599084
-0.052307,1,15.684127
-0.001292,2,15.801708
0.021124,1,15.880063
-0.074121,4,16.149328
-0.066821,2,16.297184
0.017103,3,16.49648
-0.006113,1,16.573581
0.017863,1,16.639917
0.056451,4,16.910693
0.010268,6,17.328429
0.042218,5,17.640357
-0.015938,1,17.709579
-0.073268,3,17.910839
0.007304,7,18.342137
-0.095543,3,18.529
0.02487,3,18.730186
0.040795,1,18.803732
0.011206,1,18.878043
0.030268,7,19.314143
-0.039803,3,19.513007
-0.008568,3,19.69937
-0.011101,5,20.034048
0.190939,3,20.22453
-0.057786,6,20.610209
0.00579,3,20.810435
-0.002937,6,21.204072
-0.011306,2,21.325361
-0.02123,3,21.515749
