#{"t_start": 1632852963.1907115, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
0.00634,2,2.726579
-0.072825,8,3.250023
-0.013953,1,3.310226
0.018058,7,3.762283
-0.006397,3,3.94852
-0.058036,3,4.13063
-0.020371,2,4.250337
0.02541,2,4.396288
-0.003934,5,4.72443
-0.039732,3,4.909429
0.012384,4,5.192476
-0.014615,3,5.380365
-0.151508,4,5.645226
-0.039644,3,5.842046
-0.022641,7,6.290587
-0.030268,2,6.413331
-0.079259,5,6.742751
-0.026536,6,7.116315
0.039266,7,7.582176
0.063546,5,7.912186
0.048928,2,8.064832
-0.005629,1,8.145998
0.023207,2,8.278682
0.031093,2,8.404814
0.010161,4,8.671334
0.021828,3,8.866775
0.069577,2,9.000937
0.003551,5,9.352727
-0.10092,4,9.586046
0.030896,7,10.048147
0.001671,7,10.503492
0.012867,4,10.777721
0.018478,2,10.91272
-0.004779,6,11.310921
-0.005483,3,11.507596
0.002775,4,11.745683
0.077948,2,11.880096
-0.041805,1,11.966784
-0.050758,5,12.27414
-0.042829,4,12.532259
0.009522,4,12.799273
-0.148465,4,13.051795
-0.024966,2,13.183908
-0.030902,6,13.546724
0.002571,2,13.67499
0.119274,5,13.970458
-0.101242,2,14.106339
-0.077572,4,14.380533
0.077753,2,14.51417
-7.3e-05,4,14.762606
-0.003036,5,15.110655
0.02007,5,15.44033
0.012232,1,15.504367
0.149577,2,15.653853
-0.034276,5,15.989923
0.016478,3,16.203513
0.031612,3,16.401902
-0.07507,2,16.538866
-0.047753,1,16.625102
0.017749,4,16.887017
0.013537,2,17.016826
0.017863,1,17.090716
0.091624,2,17.229966
-0.001241,3,17.430742
0.045585,2,17.555036
-0.043048,3,17.755435
-0.043723,2,17.881451
0.032911,5,18.195143
-0.047742,6,18.588583
0.021172,3,18.779896
0.040876,4,19.036041
0.012263,5,19.353979
0.060905,3,19.567236
-0.03627,5,19.883886
-0.028077,2,20.016268
-0.010989,6,20.402946
0.121082,1,20.471722
-0.010367,2,20.595548
0.017866,10,21.245698
0.01295,2,21.37561
-0.010579,4,21.627783
-0.014795,1,21.697305
0.009559,4,21.952308
-0.010488,2,22.080356
0.046022,6,22.47403
-0.009703,3,22.677717
-0.065329,2,22.819687
-0.006509,3,22.998341
-0.005685,1,23.067297
0.020851,4,23.329439
0.037477,5,23.649851
0.059737,4,23.913132
0.002397,3,24.113845
-0.048969,4,24.362182
0.011795,5,24.695081
-0.09088,2,24.833894
-0.018329,3,25.020332
-0.031585,2,25.153372
0.012225,3,25.386672
-0.013208,5,25.711003
-0.286428,2,25.8462
-0.212008,3,26.026266
0.000784,4,26.288679
-0.014777,3,26.522819
0.031284,6,26.946971
-0.221278,3,27.127077
-0.044354,1,27.206218
-0.007602,7,27.633758
-0.09881,4,27.886184
0.05363,5,28.226097
-0.027619,2,28.356067
-0.03542,4,28.61761
0.022602,2,28.750946
-0.023843,2,28.896005
-0.075103,2,29.030144
-0.015011,3,29.231204
-0.022699,4,29.501304
-0.07836,4,29.772465
0.014563,3,29.960634
-0.053034,2,30.085073
0.035013,4,30.342585
0.00453,4,30.597223
-0.015025,3,30.785582
0.005176,3,30.982696
-0.017351,5,31.314098
-0.242152,2,31.442686
0.031901,1,31.512945
-0.070509,5,31.844855
-0.045948,5,32.158972
-0.013334,2,32.278227
0.090534,3,32.486259
-0.010488,4,32.742058
-0.020129,4,32.999616
-0.021367,4,33.254441
-0.004783,4,33.533519
-0.015576,2,33.675179
0.018538,5,34.01618
0.120539,2,34.166156
0.15035,3,34.369495
0.002072,5,34.676116
0.030641,5,34.995325
-0.001924,3,35.2067
0.022502,4,35.484845
0.073968,3,35.689252
-0.041034,3,35.886231
-0.06651,1,35.956098
-0.00189,1,36.036831
-0.011994,4,36.288823
0.073792,4,36.537439
0.021993,3,36.747413
0.030339,2,36.883821
-0.030953,2,37.026753
-0.116566,2,37.15792
-0.027436,4,37.418954
0.037853,3,37.622472
0.024711,4,37.912202
0.008712,3,38.138982
0.005273,2,38.283557
-0.03834,2,38.425776
-0.047332,1,38.491007
-0.013446,4,38.767408
0.06481,2,38.901415
-0.123009,2,39.043969
0.056082,1,39.118263
-0.039308,4,39.376534
0.00247,4,39.641276
0.03726,2,39.756866
-0.004304,2,39.903376
0.004493,1,39.984956
0.044269,2,40.108892
-0.036086,2,40.246206
0.013572,2,40.381675
0.031965,1,40.450212
0.106696,4,40.703999
-0.023654,1,40.786182
-0.00656,3,40.983169
0.037482,4,41.23948
0.018047,2,41.391438
0.021541,3,41.579276
-0.051339,4,41.815809
0.023558,6,42.198836
-0.010261,4,42.462768
0.017683,3,42.633861
0.031798,3,42.824275
0.014079,3,43.024265
-0.020241,3,43.222752
-0.016546,6,43.600057
-0.010258,2,43.742806
-0.060381,3,43.937783
-0.05733,7,44.361644
0.02251,2,44.499011
-0.013351,2,44.615903
-0.173507,3,44.832493
0.010211,2,44.957524
-0.108154,6,45.335343
0.020527,1,45.398584
0.00819,5,45.715517
-0.206638,2,45.863011
-0.039473,1,45.9358
0.172191,2,46.064758
-0.060869,1,46.127258
-0.023552,5,46.44318
0.05708,1,46.507067
-0.026542,4,46.744333
-0.035779,2,46.870882
-0.004098,4,47.129408
0.017848,1,47.189143
-0.005768,4,47.446815
-0.062012,6,47.845168
0.001002,4,48.093193
0.040691,2,48.215667
-0.012974,3,48.425108
-0.031385,2,48.588294
0.010231,7,49.029814
-0.049952,2,49.176741
-0.023133,6,49.558364
-0.024995,2,49.697396
0.075303,2,49.82505
-0.029696,2,49.96907
-0.036898,3,50.156369
0.021947,2,50.29393
0.064585,3,50.496423
-0.147574,6,50.866776
-0.00044,3,51.067462
-0.023335,4,51.331303
0.049869,4,51.582996
-0.019474,3,51.76818
-0.034114,4,52.030643
-0.119565,4,52.279215
-0.041225,3,52.47253
-0.109559,1,52.53561
0.028791,5,52.851568
0.048431,2,53.002484
0.047428,3,53.184003
-0.073348,1,53.245983
-0.060117,4,53.50441
-0.167087,2,53.630337
-0.118924,2,53.746055
-0.001943,3,53.953237
0.093784,1,54.017396
-0.034872,5,54.35087
-0.019443,2,54.496334
-0.009417,1,54.55395
0.003927,1,54.626488
0.003397,2,54.763354
0.000101,3,54.952196
-0.092339,4,55.210381
-0.003644,6,55.603541
-0.004242,7,56.057807
-0.035293,2,56.199143
-0.014295,1,56.263252
0.021673,5,56.582179
-0.115958,1,56.642982
0.009321,2,56.774542
0.041166,1,56.833601
-0.017403,4,57.098216
-0.10454,5,57.402103
0.017621,3,57.602852
-0.02019,3,57.801299
-0.032809,6,58.18409
-0.001444,3,58.398425
-0.049403,1,58.465601
-0.076705,3,58.66605
-0.016622,2,58.802641
-0.05677,2,58.927127
-0.012795,2,59.069529
0.039541,5,59.41171
-0.013499,3,59.61039
0.047295,2,59.731584
-0.018995,5,60.043357
0.026234,2,60.169508
-0.004533,5,60.494432
0.03388,5,60.807588
-0.146858,6,61.176569
0.002354,1,61.240323
0.066968,2,61.387935
0.051094,4,61.654594
-0.0186,3,61.848145
0.026274,2,61.972522
0.050866,2,62.088106
0.035502,4,62.34987
0.016625,3,62.540112
-0.044418,7,62.990215
0.043348,2,63.122314
-0.017545,5,63.4453
-0.109783,3,63.625138
-0.007009,3,63.819213
-0.094938,1,63.888138
-0.013682,4,64.157797
-0.010757,1,64.225197
-0.012542,5,64.529659
-0.124431,2,64.666358
0.012108,2,64.798672
-0.053209,5,65.119868
0.017216,3,65.312996
-0.013389,2,65.45266
-0.049401,3,65.646923
-0.022674,3,65.834548
-0.052026,3,66.037982
-0.012448,6,66.430742
0.020406,6,66.819497
-0.00497,4,67.077889
-0.053531,1,67.1568
-0.044919,1,67.216989
-0.0027,11,67.886154
-0.024009,2,68.004035
0.029498,2,68.133889
-0.011373,6,68.512676
0.008329,2,68.63924
-0.01893,4,68.889459
0.004115,2,69.030048
0.062855,2,69.144598
0.006076,2,69.275632
-0.06446,4,69.52884
-0.056353,3,69.724087
-0.088233,1,69.783689
-0.068867,2,69.913247
-0.00102,3,70.103626
-0.00637,3,70.299477
-0.171822,4,70.542289
0.111908,2,70.670764
-0.02704,2,70.797904
-0.002515,2,70.931942
0.024251,4,71.179605
0.118724,3,71.377281
0.023275,1,71.439981
-0.105229,2,71.573106
-0.09344,2,71.709848
-0.001099,3,71.897975
0.011374,3,72.078909
0.037896,6,72.485433
-0.012289,4,72.736493
-0.039894,4,72.99241
0.013608,6,73.37458
-0.116285,4,73.639206
0.017695,6,73.994134
-0.05058,5,74.32977
-0.064527,3,74.535942
