#{"t_start": 1632852963.2111118, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.013924,5,25.740436
0.005196,11,26.484968
-0.309097,4,26.759169
-0.045821,2,26.90927
-0.003257,4,27.16433
-0.084903,2,27.304967
0.0727,4,27.536473
-0.032643,2,27.671419
-0.035943,5,28.001577
0.028958,3,28.184449
-0.003091,8,28.703974
-0.088833,4,28.992773
-0.022343,2,29.122292
-0.02292,3,29.325735
-0.04908,3,29.530521
0.012795,3,29.735107
-0.015337,4,29.988636
0.038469,4,30.23712
0.00622,4,30.498233
-0.020965,6,30.883323
0.01346,7,31.332648
-0.027875,3,31.550375
-0.04156,9,32.117864
0.049165,3,32.321765
-0.065178,3,32.513598
-0.047604,3,32.705678
-0.009339,4,32.957965
0.017133,6,33.348813
-0.018725,3,33.567053
-0.013143,4,33.840385
-0.05922,1,33.916249
0.019089,2,34.062197
-0.013587,4,34.327453
0.028739,2,34.469027
0.180736,4,34.703321
0.131168,3,34.893202
0.012243,5,35.24352
0.030823,3,35.442423
0.000573,6,35.849179
0.039657,2,35.996557
0.078154,3,36.202535
-0.043885,3,36.371567
-0.065518,3,36.564422
-0.000279,2,36.7062
-0.001855,4,36.985586
0.115085,3,37.180826
0.02709,2,37.318628
0.037181,1,37.381927
-0.045646,5,37.729784
-0.116566,2,37.875092
-0.04912,1,37.935297
0.026575,2,38.086007
0.017663,3,38.334287
0.008621,3,38.526479
-0.005751,3,38.721115
-0.066905,2,38.859938
-0.018807,6,39.274877
-0.026018,3,39.481132
0.027993,4,39.720036
-0.062462,2,39.862087
0.056082,1,39.948903
-0.014221,4,40.20952
0.003427,3,40.413439
0.024159,1,40.486105
-0.023074,5,40.813057
0.022054,2,40.94648
0.059278,5,41.281463
-0.020577,7,41.711817
0.010321,6,42.089697
0.03978,3,42.293271
0.12247,4,42.534166
-0.011029,8,43.050495
-0.007426,1,43.12463
0.027304,2,43.253478
0.035998,5,43.558726
0.000164,2,43.701383
-0.099763,2,43.823814
0.004113,1,43.896533
-0.023715,1,43.964481
0.018649,6,44.315381
0.034234,3,44.515404
0.020214,3,44.716602
-0.022351,3,44.922082
-0.016752,2,45.039123
-0.006024,3,45.219532
-0.071701,4,45.482535
-0.135281,4,45.76628
0.014846,5,46.091505
-0.023351,1,46.150772
-0.114488,3,46.347402
0.007226,8,46.830409
-0.04959,10,47.488296
0.031517,5,47.803747
0.008464,1,47.87191
-0.140018,3,48.052809
-0.010691,2,48.179063
0.162191,1,48.260092
-0.041239,5,48.620219
-0.033767,2,48.746516
0.025758,6,49.140015
-0.02348,3,49.341015
-0.021029,3,49.517263
-0.01443,2,49.656893
0.01532,2,49.788543
-0.012239,1,49.859206
-0.068009,2,49.992206
0.019923,4,50.257011
0.053089,3,50.460281
-0.017094,5,50.754999
-0.031821,3,50.958221
0.012735,2,51.083711
-0.04666,2,51.221103
-0.033534,1,51.29506
-0.011905,3,51.488911
0.046997,4,51.731496
-0.041819,5,52.066424
-0.00474,4,52.303224
0.019631,2,52.435868
0.012021,4,52.687459
-0.102225,1,52.751673
0.012049,1,52.814624
-0.002845,6,53.209193
0.041888,3,53.399282
-0.011981,4,53.652091
-0.03827,2,53.786844
-0.1203,1,53.854669
-0.040233,2,53.976284
-0.095718,2,54.107875
0.026091,1,54.177219
0.064357,3,54.381647
0.053842,3,54.581056
-0.048705,7,55.0379
-0.037551,1,55.106403
-0.195557,3,55.298325
-0.074328,2,55.430518
-0.02045,5,55.764942
0.173761,2,55.889741
-0.051652,3,56.089522
-0.015877,4,56.348507
-0.013069,2,56.472676
0.010217,2,56.6062
0.015499,6,56.985602
0.011936,3,57.18112
-0.101548,1,57.247622
0.018324,2,57.365231
0.004825,3,57.56619
-0.035879,2,57.697096
-0.014295,1,57.760205
0.012301,1,57.833483
0.003301,7,58.295729
-0.003929,5,58.629338
0.048586,2,58.761494
-0.008109,4,59.028414
-0.130237,3,59.248039
-0.003224,2,59.370368
-0.001394,2,59.497136
-0.029086,5,59.83186
-0.022014,6,60.196372
-0.024786,9,60.771011
-0.155724,1,60.838618
-0.00561,4,61.075392
-0.084389,3,61.276609
-0.00735,2,61.423814
0.067771,4,61.681447
-0.01211,6,62.052183
0.046229,2,62.173531
-0.01437,2,62.30847
0.053875,4,62.580391
0.008292,2,62.702225
0.037038,3,62.891955
-0.067276,1,62.953673
0.001804,3,63.162988
0.045107,1,63.221865
0.04761,1,63.281219
0.00505,4,63.540289
0.025027,3,63.725308
0.053126,2,63.847106
0.05952,2,63.981232
0.004937,2,64.116577
-0.021184,2,64.255074
-0.016345,4,64.493047
-0.022478,1,64.551727
-0.064913,5,64.878554
-0.008568,3,65.083924
-0.064916,5,65.415874
-0.042228,2,65.543362
-0.016181,3,65.730857
0.002794,2,65.870402
-0.085732,1,65.933586
0.020983,4,66.2041
-0.025531,3,66.386855
0.011668,3,66.590671
-0.005712,5,66.910636
-0.042243,3,67.114823
-0.014243,4,67.360671
-0.03134,6,67.709757
-0.01354,1,67.771703
0.030141,2,67.90841
-0.006703,3,68.09788
-0.051545,5,68.412283
0.000268,4,68.666303
0.000986,4,68.92116
-0.017478,3,69.103539
0.038152,1,69.176366
-0.021084,2,69.30685
0.022968,3,69.487567
-0.001339,3,69.688092
0.003364,3,69.872697
0.050604,1,69.944008
-0.012476,4,70.201217
-0.058376,4,70.438852
-0.041973,1,70.501069
-0.088233,1,70.573149
-0.062094,1,70.629745
0.007313,3,70.837172
-0.011775,3,71.013456
-0.139891,6,71.39877
0.088672,3,71.595383
-0.046316,3,71.811546
-0.000427,5,72.116138
0.016,4,72.37687
0.102643,4,72.636122
0.017778,8,73.153598
-0.10775,4,73.397309
-0.077476,2,73.547737
0.00158,3,73.724371
-0.003812,2,73.845745
0.033056,1,73.902764
0.034394,2,74.029749
-0.031887,2,74.152714
0.012457,2,74.288595
-0.102698,2,74.434294
-0.041947,2,74.562344
-0.058032,3,74.750502
-0.074516,2,74.884103
-0.010518,10,75.484981
-0.039759,3,75.677795
-0.019418,1,75.750694
0.033747,2,75.875207
0.018667,7,76.329333
0.122952,3,76.525758
-0.113392,2,76.662152
0.023589,8,77.164567
0.002108,1,77.236804
0.020127,4,77.467286
0.011375,2,77.578078
0.012495,4,77.84336
0.030583,3,78.037067
0.026072,1,78.099487
-0.019609,3,78.288543
-0.151934,2,78.442024
0.037417,2,78.582151
0.019148,4,78.82045
-0.048359,7,79.273395
-0.006049,6,79.668708
0.033755,4,79.952299
0.007671,5,80.270196
-0.031841,6,80.655438
-0.016929,2,80.787006
0.020919,6,81.172065
-0.020963,2,81.299508
-0.097389,2,81.443062
0.044363,3,81.65616
-0.020947,1,81.715881
-0.069894,4,81.988289
-0.169296,3,82.172268
-0.037135,3,82.374987
-0.038784,3,82.572143
0.011743,1,82.643996
0.014293,5,82.990932
-0.012579,4,83.258511
0.046429,4,83.535238
0.015195,5,83.892144
0.098905,4,84.154862
0.047615,2,84.291549
0.003108,5,84.594585
-0.026173,5,84.918871
-0.020763,1,84.981484
0.022229,5,85.333142
-0.065202,2,85.455426
0.023636,6,85.841952
0.007778,4,86.108814
0.021063,3,86.29711
-0.072281,2,86.418011
0.055506,3,86.627784
-0.013577,2,86.769187
-0.056468,4,87.024166
0.003601,3,87.217448
-0.152287,2,87.358066
0.006704,6,87.760536
0.000741,4,87.999534
0.047427,4,88.25883
-0.103034,4,88.508856
0.011878,3,88.694892
0.002198,1,88.75447
-0.1676,2,88.88086
-0.010055,4,89.124289
-0.042472,4,89.384318
-0.142172,4,89.641763
0.01076,4,89.903402
-0.004865,5,90.225511
0.015819,7,90.660962
0.049166,1,90.731891
-0.028763,6,91.112718
0.006712,4,91.380639
0.009933,3,91.572228
-0.011124,5,91.904403
-0.014566,4,92.179302
-0.008562,2,92.324968
-0.11394,1,92.389257
0.00469,3,92.578505
-0.020896,3,92.778718
0.001793,4,93.026204
0.003649,1,93.091023
-0.112508,3,93.279253
0.043865,5,93.590891
0.025916,6,93.985682
0.020145,1,94.039217
0.052844,5,94.369724
0.053003,3,94.555412
0.021443,4,94.806201
-0.011043,1,94.868942
-0.05439,3,95.058631
-0.026683,1,95.129522
0.02845,3,95.321772
-0.026339,5,95.62891
-0.011129,3,95.8327
-0.103281,3,96.02229
0.010394,7,96.591635
-0.12592,4,96.86076
-0.033875,4,97.185773
0.099258,2,97.329694
-0.008633,6,97.73749
0.024735,2,97.865715
-0.038568,3,98.060484
0.006844,3,98.260001
-0.025532,3,98.436534
-0.028139,1,98.503835
0.049218,1,98.570431
-0.041654,3,98.757177
-0.025513,3,98.952751
0.012869,6,99.337044
0.012683,7,99.791669
-0.024235,6,100.226194
-0.013458,4,100.52976
-0.034548,3,100.733124
-0.121477,2,100.862188
-0.042771,3,101.049617
0.011736,3,101.26147
-0.026438,3,101.471956
0.027387,4,101.742749
0.02321,5,102.078892
-0.011802,3,102.259145
0.000947,5,102.558486
-0.008764,1,102.618824
0.01307,4,102.958427
-0.182417,2,103.11194
-0.097736,3,103.302688
-0.000153,1,103.371507
-0.00578,2,103.502935
-0.033997,4,103.757302
-0.046128,3,103.948219
0.08928,3,104.126971
0.003065,3,104.306756
-0.064061,5,104.684006
-0.009509,4,104.933969
0.000965,3,105.127599
0.02622,3,105.312297
0.060096,1,105.389667
-0.023082,3,105.565991
0.014872,4,105.832488
0.082385,2,105.951193
0.024229,3,106.150008
0.001751,4,106.399629
-0.056525,4,106.654553
-0.101023,2,106.775166
-0.062691,4,107.068413
0.013072,1,107.132941
-0.083426,3,107.351957
0.019911,2,107.486023
0.020701,5,107.815025
-0.008771,6,108.182254
0.04753,1,108.244364
-0.060792,2,108.377658
-0.001903,4,108.657387
-0.002201,2,108.791272
0.021863,4,109.091673
0.037868,7,109.521515
0.020383,4,109.78484
-0.110532,4,110.060713
0.050238,3,110.257321
0.035318,5,110.560815
0.006029,3,110.751627
0.013237,7,111.216684
-0.049142,10,111.859146
-0.037043,4,112.142164
-0.005179,6,112.505915
0.028067,2,112.652563
0.055025,2,112.782269
-0.179475,4,113.048536
-0.028967,2,113.16595
0.006573,2,113.296932
-0.030312,1,113.360212
-0.019605,3,113.538477
-0.031934,3,113.727017
0.015853,1,113.8005
-0.055625,2,113.948081
-0.06798,2,114.078966
-0.019468,7,114.546699
0.009686,5,114.865965
-0.009338,3,115.069088
0.06052,5,115.404665
-0.094388,1,115.476436
0.069456,1,115.544349
0.040574,3,115.710392
0.033438,1,115.773882
0.063475,2,115.928488
-0.034626,3,116.125927
-0.026329,3,116.311812
0.057133,5,116.639646
0.00892,3,116.805733
-0.012034,4,117.071854
0.018577,3,117.264289
0.017427,2,117.39024
-0.053698,2,117.546414
-0.009784,4,117.784583
-0.208304,2,117.913461
0.05172,1,117.990693
0.039526,3,118.171439
0.051693,2,118.296266
0.036636,4,118.550627
0.002785,3,118.75405
0.035228,5,119.083602
-0.012954,2,119.216408
0.057391,1,119.271495
-0.006968,4,119.511347
0.022917,2,119.659483
-0.163088,3,119.848437
-0.029736,4,120.101834
-0.024327,7,120.55415
-0.046698,3,120.753898
-0.015415,2,120.885925
-0.110184,8,121.38115
0.025215,2,121.526131
-0.008145,8,122.035865
-0.343829,5,122.377502
-0.034639,2,122.50902
0.031162,3,122.700294
-0.400993,3,122.883881
0.027443,2,123.014404
0.012639,3,123.205754
0.05221,1,123.270379
0.021021,5,123.612293
-0.004385,3,123.814687
-0.070246,4,124.070362
0.018529,8,124.579184
0.020534,6,124.97341
-0.04944,1,125.04616
-0.024624,1,125.105018
0.03489,4,125.375319
0.00303,8,125.891146
-0.015469,1,125.963636
-0.089769,2,126.090524
0.059832,2,126.232507
-0.024762,6,126.588125
0.002889,4,126.844089
0.041032,2,126.97487
-0.050983,1,127.033337
0.008684,1,127.110562
0.029579,3,127.324417
0.01034,6,127.692637
0.010798,5,128.020488
-0.057479,1,128.093473
-0.003217,1,128.156296
-0.099235,4,128.431339
-0.082835,3,128.62638
-0.022558,4,128.881561
-0.076674,4,129.140175
0.022822,5,129.472532
-0.064275,2,129.611394
0.011521,3,129.804358
-0.044815,2,129.950344
-0.08964,2,130.084193
0.0433,1,130.14565
-0.010705,3,130.336884
-0.064086,9,130.906427
0.033776,3,131.091534
-0.059654,3,131.296312
-0.138825,4,131.557459
-0.150138,2,131.687987
0.047388,1,131.7608
0.079735,3,131.953123
0.000576,5,132.247674
-0.001235,5,132.577751
0.012353,4,132.837031
0.006814,2,132.982305
0.055178,1,133.053683
-0.15454,2,133.191227
0.059315,3,133.402548
0.009433,4,133.727815
0.08633,1,133.807305
-0.047674,6,134.259158
0.062615,2,134.405095
0.015873,3,134.592513
-0.02607,4,134.871119
0.011034,2,134.985998
0.062568,2,135.123775
-0.050003,2,135.288779
-0.015347,2,135.462178
0.003998,4,135.729957
0.006672,3,135.92089
0.084688,3,136.140808
-0.133325,2,136.263775
0.012541,2,136.395859
-0.037107,4,136.666233
-0.017941,4,136.932811
-0.003944,1,137.010492
-0.069065,3,137.20184
0.014259,2,137.340329
-0.032828,10,138.013029
0.058335,3,138.226467
-0.018937,1,138.289427
-0.052049,2,138.416977
-0.035152,2,138.539944
0.013923,2,138.663352
0.018745,4,138.936535
-0.055318,5,139.253195
-0.206125,1,139.316951
-0.023746,10,139.947396
-0.011454,4,140.245586
0.009474,3,140.456301
-0.077469,6,140.836359
-0.083854,3,141.031401
-0.034798,2,141.168519
0.012494,4,141.422726
-0.065982,3,141.625795
-0.049558,2,141.746128
-0.093921,1,141.823545
0.009993,2,141.95749
-0.005265,2,142.074751
-0.054227,2,142.199643
0.015263,2,142.339293
-0.000607,3,142.526925
-0.02376,1,142.584931
0.029765,5,142.91313
0.072111,6,143.364124
-0.057205,7,143.820455
-0.036365,4,144.063668
-0.002181,2,144.176933
0.02865,3,144.396789
-0.008843,3,144.589267
0.014444,3,144.777371
-0.013955,4,145.043881
0.001611,4,145.299875
-0.019499,2,145.432421
0.007569,3,145.625684
-0.045225,2,145.753157
-0.013609,1,145.827447
-0.00378,3,146.024627
-0.006985,1,146.115098
-0.003226,4,146.359215
-0.111036,2,146.495249
-0.106558,4,146.763386
0.010889,5,147.082263
-0.023823,4,147.340537
-0.148761,2,147.478811
-0.045859,3,147.652054
-0.027308,5,147.954758
-0.005253,1,148.027991
0.036869,2,148.149552
-0.08901,1,148.219308
-0.039188,2,148.366576
0.034972,3,148.554784
0.017756,2,148.671539
-0.036388,4,148.937685
-0.022887,4,149.173924
-0.068014,1,149.232423
-0.009199,4,149.492559
0.012197,2,149.633812
-0.017762,1,149.711922
-0.000705,1,149.775781
-0.054971,2,149.898185
-0.092629,3,150.099143
-0.047502,1,150.158549
-0.031739,2,150.291668
-0.001065,6,150.706676
-0.068999,1,150.768825
0.05121,2,150.910275
0.00297,2,151.04308
0.042813,3,151.230037
0.035206,4,151.490992
0.001654,5,151.793102
-0.004763,3,152.011755
-0.059111,4,152.273011
-0.096533,2,152.416864
-0.08832,2,152.535412
-0.022026,2,152.658975
-0.00183,7,153.108451
0.079424,6,153.517186
0.012607,1,153.589473
0.003239,5,153.908818
-0.000156,2,154.04815
-0.044867,2,154.184148
0.028854,3,154.408166
0.000808,4,154.682251
0.00356,2,154.809547
-0.055187,2,154.927036
-0.036568,3,155.134448
-0.024232,5,155.466042
-0.024097,2,155.596994
0.001174,3,155.800635
0.046122,5,156.107531
-0.011245,1,156.176462
-0.014669,2,156.304143
0.024794,3,156.495546
-0.035845,1,156.574025
0.013145,2,156.695925
-0.016538,4,156.975152
-0.013129,2,157.106189
0.076926,2,157.233022
-0.042415,3,157.422958
0.001373,4,157.672472
0.023083,9,158.243264
0.051462,4,158.512694
0.009259,2,158.642906
-0.040394,3,158.821617
0.027252,2,158.953163
0.039449,4,159.205823
0.007849,2,159.343654
0.004152,3,159.532361
-0.042331,1,159.604675
0.000335,5,159.938992
-0.023896,7,160.380229
0.131437,1,160.449171
0.003143,1,160.529711
-0.102557,6,160.908996
0.009326,3,161.125598
0.028419,5,161.476479
-0.00979,4,161.73016
-0.018061,2,161.843538
0.071894,2,161.977047
0.137899,4,162.225765
-0.028793,3,162.427234
0.02433,1,162.5004
0.008325,2,162.656808
0.039255,4,162.917876
-0.01129,2,163.045914
-0.006768,1,163.112503
-0.039516,7,163.577147
-0.027112,4,163.835938
0.03805,3,164.02476
0.06175,4,164.28952
-0.062033,2,164.430135
0.025526,4,164.664777
-0.029143,2,164.793667
0.021327,2,164.935238
0.044338,4,165.189642
0.035703,3,165.3683
-0.062607,2,165.532519
-0.061015,5,165.880566
0.043921,5,166.242464
-0.034902,5,166.566504
0.011046,3,166.766502
0.096904,3,166.947082
0.016828,1,167.005826
0.019184,5,167.369111
-0.000481,2,167.504768
-0.081998,1,167.564615
-0.058364,1,167.630025
0.040696,4,167.909887
0.091392,3,168.111771
-0.01471,7,168.561128
-0.018932,4,168.831997
0.054524,9,169.420361
-0.048352,2,169.560924
0.024594,4,169.838199
-0.003637,3,170.028893
-0.025374,1,170.099634
-0.055466,2,170.234669
-0.032846,2,170.37873
-0.109093,3,170.586018
0.050012,4,170.84029
0.006081,3,171.048226
-0.018076,1,171.117651
0.006048,3,171.313062
0.021117,6,171.675498
0.030129,7,172.126299
-0.013366,2,172.2556
-0.015609,6,172.66854
-0.025968,6,173.064863
0.032187,5,173.38993
-0.021598,2,173.557724
0.012641,3,173.750154
-0.011105,1,173.824963
-0.01096,3,174.028736
-0.013007,2,174.151519
-0.095349,3,174.343473
0.034137,5,174.690023
0.031139,2,174.826307
-0.011702,5,175.155503
0.004751,1,175.228513
0.003871,1,175.304008
0.00184,6,175.721292
0.031668,3,175.919574
-0.000142,5,176.27368
0.020679,5,176.595926
-0.017152,1,176.662747
0.008991,2,176.810785
-0.061244,2,176.942692
-0.009066,4,177.213118
-0.014602,3,177.407262
0.078031,5,177.719405
0.017732,4,177.969693
-0.03386,1,178.04767
-0.011052,4,178.297177
0.001452,1,178.371109
0.010233,4,178.619043
-0.00268,5,178.934522
-0.016755,2,179.065475
0.029656,2,179.209036
0.002207,1,179.27086
-0.048639,3,179.466462
0.240335,4,179.745973
-0.057262,2,179.866667
-0.007669,2,180.009863
-0.025933,2,180.135019
-0.008073,6,180.504623
-0.019267,6,180.899557
0.045388,4,181.175593
0.017615,6,181.601919
-0.281854,3,181.786889
0.10048,1,181.868098
-0.020814,3,182.053447
-0.050648,3,182.248779
-0.097694,5,182.591253
0.030742,2,182.724499
-0.00206,2,182.849012
0.029264,4,183.092752
-0.01555,7,183.530858
-0.00988,2,183.665184
-0.012163,2,183.799581
-0.003383,2,183.934626
0.076699,2,184.061034
-0.03717,2,184.208446
-0.054714,2,184.334938
-0.055343,6,184.719817
-0.010326,1,184.785694
0.004657,3,184.995181
0.033084,5,185.348663
0.065258,3,185.551225
-0.013239,1,185.606713
-0.079635,3,185.789392
0.003022,3,185.997374
-0.017236,1,186.066888
-0.001284,1,186.126626
0.015015,6,186.537319
-0.080666,1,186.594715
-0.004257,2,186.733142
0.006119,4,187.00786
-0.02632,2,187.144145
0.003207,4,187.396617
0.039378,4,187.678999
0.027939,2,187.794432
-0.019804,2,187.94316
0.073152,2,188.070322
-0.027096,2,188.194592
0.000127,2,188.334181
-0.034367,6,188.713876
0.022959,5,189.039717
0.040598,5,189.373132
0.04267,1,189.436446
-0.01558,4,189.68481
-0.12946,3,189.859653
-0.014599,3,190.064241
-0.031998,3,190.250451
0.015177,1,190.340131
0.047167,7,190.790838
-0.017306,2,190.915982
0.035348,1,190.986351
-0.007444,6,191.39096
-0.022666,4,191.669111
-0.025498,3,191.85018
-0.051142,2,191.985754
-0.011407,1,192.048869
-0.06453,4,192.304817
-0.008372,2,192.442025
-0.044767,3,192.635769
0.001254,9,193.22547
-0.090771,1,193.289926
-0.017255,5,193.594234
0.001837,6,194.023743
-0.026269,3,194.22951
0.101218,3,194.429973
-0.029636,2,194.56235
-0.035017,5,194.874669
0.006512,7,195.351186
-0.030331,4,195.663145
0.046051,1,195.724174
-0.046688,5,196.084785
0.158202,3,196.300777
-0.026881,6,196.70138
-0.110079,2,196.838882
-0.024512,3,197.033558
0.047037,3,197.219098
0.010652,1,197.289317
-0.051812,1,197.357841
-0.036422,6,197.774805
-0.042376,4,198.03404
0.012438,3,198.246895
0.010062,3,198.46087
0.040934,3,198.68098
-0.025179,6,199.069579
0.066973,3,199.27641
-0.003218,5,199.61325
0.019287,4,199.885319
0.086059,1,199.937874
-0.022949,5,200.275296
-0.026528,1,200.341289
-0.072701,7,200.797937
-0.057279,1,200.876906
0.009853,4,201.137712
0.016876,1,201.207375
0.022565,2,201.352364
0.043018,7,201.784571
0.008967,3,201.993974
-0.03742,2,202.136055
0.027138,3,202.326314
0.0221,6,202.715663
0.003912,1,202.78155
-0.004445,3,202.979945
0.001462,4,203.23585
0.031755,3,203.456277
0.06235,5,203.780257
0.021691,2,203.917888
0.015898,3,204.102516
-0.057554,5,204.433448
0.024695,5,204.77117
-0.012066,3,204.985213
-0.028204,5,205.298009
-0.00399,4,205.562975
-0.044012,1,205.639813
-0.116183,1,205.711488
0.009923,4,205.997168
-0.050914,2,206.115441
-0.009764,5,206.464057
-0.035067,8,206.98022
0.039186,2,207.105189
-0.023382,5,207.448674
-0.064349,5,207.786025
0.165378,1,207.846744
-0.022731,3,208.05921
0.089157,5,208.401376
-0.008175,3,208.609284
-0.007121,5,208.932406
-0.034729,5,209.269018
-0.04818,4,209.536611
0.005136,2,209.670592
0.039543,3,209.858103
-0.049977,3,210.060724
0.013016,6,210.447903
0.038782,1,210.510043
0.03092,6,210.904737
-0.034126,3,211.104439
0.002785,11,211.80418
0.045701,4,212.064461
0.04198,5,212.397734
0.098558,4,212.64741
-0.051502,5,213.021494
-0.023359,4,213.308755
-0.023477,6,213.704742
0.011713,1,213.779953
-0.08395,2,213.917516
0.027412,4,214.205771
-0.072935,2,214.332424
-0.06251,1,214.400525
-0.08746,5,214.733475
-0.039642,5,215.071536
-0.00151,5,215.381734
-0.130181,3,215.572805
-0.017251,1,215.644076
0.006136,6,216.032666
-0.082246,2,216.162253
0.008033,4,216.433885
-0.015511,6,216.823663
-0.225424,3,217.027433
-0.036317,4,217.299081
0.032876,3,217.498305
0.041323,2,217.629997
-0.025697,4,217.874302
0.045548,5,218.196944
0.100746,1,218.261993
0.031797,1,218.335203
-0.005941,1,218.397435
-0.0666,6,218.783116
0.021424,3,218.971504
0.007496,1,219.04554
0.088555,2,219.175211
-0.024789,1,219.250383
-0.102942,2,219.387692
0.035495,6,219.776691
0.040597,2,219.920168
-0.00937,5,220.23191
0.018646,5,220.542109
0.017784,9,221.124708
0.010329,4,221.380338
-0.046008,2,221.516391
-0.069429,3,221.706272
-0.042092,2,221.838245
-0.024184,1,221.907983
0.063136,2,222.037435
-0.015971,2,222.173967
0.032824,3,222.400318
-0.026164,4,222.68151
0.015826,1,222.745985
-0.056813,5,223.068558
-0.057265,2,223.193815
0.005237,2,223.345092
-0.013629,4,223.589396
0.036809,5,223.945473
-0.029805,6,224.350926
0.051468,3,224.543438
-0.048565,2,224.686354
0.008837,3,224.899604
-0.010871,1,224.963294
-0.014903,4,225.235366
-0.029645,5,225.559155
0.054929,3,225.745724
-0.017013,1,225.819153
-0.012303,2,225.943822
0.001036,2,226.071737
-0.046129,4,226.384635
0.013035,4,226.651027
-0.139873,2,226.787964
-0.004813,5,227.114359
0.003319,5,227.45289
-0.004304,7,227.900923
0.024653,2,228.049364
-0.122046,1,228.110344
0.055668,1,228.206533
-0.041909,5,228.530383
0.046118,5,228.867168
-0.086956,1,228.938075
-0.040713,2,229.065913
0.075062,1,229.129402
-0.043622,2,229.276667
-0.256393,4,229.522237
0.002053,5,229.859263
0.096652,2,229.979582
-0.144092,1,230.051337
0.085796,1,230.125732
-0.02163,4,230.398851
-0.051124,2,230.523968
-0.10825,1,230.595235
0.011611,6,231.001174
0.030309,4,231.254448
-0.075641,4,231.536976
0.000242,3,231.717859
0.003953,5,232.061049
0.053578,6,232.419933
0.028774,5,232.783604
-0.003877,4,233.045567
-0.077166,8,233.575846
0.003197,4,233.829646
-0.07369,2,233.950708
0.061898,2,234.074179
0.037017,6,234.473641
0.009359,2,234.607336
0.01239,4,234.865536
-0.045746,5,235.195207
-0.035768,1,235.261571
0.030396,7,235.70683
0.001026,2,235.834241
-0.072465,2,235.97217
0.009256,1,236.036754
0.04685,4,236.295435
-0.188126,3,236.4969
0.038048,2,236.630313
-0.158024,2,236.761735
-0.096766,1,236.821211
-0.016582,3,237.048538
-0.01694,4,237.306682
-0.00155,2,237.459339
0.026994,4,237.720317
-0.012034,3,237.931969
-0.036175,3,238.123583
-0.017855,2,238.259813
-0.007719,3,238.487486
-0.045046,1,238.553733
-0.015424,4,238.851813
-0.061232,3,239.051957
0.002574,3,239.266405
-0.007158,6,239.685712
0.041659,2,239.831264
-0.057305,6,240.196937
-0.007729,3,240.38675
0.031393,2,240.541009
-0.02595,3,240.751672
-0.010271,5,241.0785
-0.005877,4,241.335301
0.019064,4,241.584967
0.010265,7,242.049381
-0.020978,3,242.233372
0.012774,2,242.376857
0.008504,7,242.845559
-0.056565,1,242.919253
