#{"t_start": 1632852963.1926801, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.001016,5,2.922466
-0.081681,6,3.315954
-0.022159,3,3.522666
0.006968,3,3.69405
0.00628,2,3.822743
-0.057351,4,4.063544
-0.031285,1,4.136358
0.02541,2,4.256034
-0.065026,8,4.785162
-0.038271,1,4.841718
7.2e-05,1,4.915126
-0.020231,1,4.988311
-0.145677,2,5.105904
-0.030397,5,5.445356
-0.053736,5,5.779648
-0.035678,2,5.916272
-0.111431,5,6.222284
-0.025757,3,6.419017
0.036927,3,6.620188
0.050526,3,6.809135
0.060066,5,7.122022
0.011036,3,7.32886
0.012224,2,7.464718
0.032155,2,7.587927
0.019891,2,7.705472
0.01844,2,7.845783
0.038248,2,7.992344
-0.010073,1,8.070565
-0.151895,4,8.345164
-0.011634,1,8.410848
-0.003234,6,8.797884
0.002531,3,9.006799
0.012054,1,9.076802
-0.009967,5,9.418718
-0.018994,3,9.591826
0.007752,5,9.91724
0.095189,5,10.244734
-0.066646,4,10.509204
-0.060116,2,10.651158
-0.066421,1,10.716974
-0.001066,2,10.846017
-0.136808,2,10.987648
-0.019267,4,11.249205
-0.015004,6,11.628809
0.032742,4,11.885806
0.07848,2,12.026893
-0.130214,5,12.339019
-0.061429,1,12.402105
0.033258,4,12.663152
-0.04197,1,12.727364
0.001788,5,13.057528
0.018622,8,13.552514
0.020166,6,13.917323
0.130128,2,14.039216
-0.072078,4,14.308488
0.005667,1,14.386242
0.028624,2,14.519848
-0.052005,4,14.768314
-0.053482,4,15.037549
0.017076,7,15.510247
0.010095,4,15.78901
0.024726,2,15.927049
0.073799,2,16.065819
-9e-06,3,16.270042
0.059161,4,16.544984
-0.059503,4,16.805148
-0.051594,3,17.022628
0.022521,1,17.096649
-0.09554,2,17.235782
0.006146,1,17.296482
0.024845,7,17.761286
0.011206,1,17.82584
0.049381,2,17.956091
-0.022605,7,18.394404
-0.027161,2,18.510684
-0.017161,2,18.649204
0.167976,3,18.850739
-0.030673,3,19.041867
0.003813,3,19.24512
0.007621,5,19.573047
-0.012107,3,19.750262
-0.013975,2,19.889771
-0.026684,6,20.274765
-0.018381,1,20.343785
0.047732,3,20.536674
-0.009298,2,20.661135
-0.039301,2,20.787473
-0.012577,3,20.986465
-0.001344,3,21.185458
0.022184,5,21.498115
0.040092,3,21.70311
0.039173,8,22.236549
0.010489,5,22.539242
-0.035779,1,22.614584
0.028016,1,22.683472
-0.110832,7,23.12223
-0.011224,3,23.335186
-0.046157,2,23.454175
0.003118,6,23.851923
-0.01067,8,24.367798
-0.25762,5,24.700801
-0.237877,2,24.839627
0.015712,2,24.952608
-0.010154,2,25.085616
0.02082,2,25.21999
-0.209443,1,25.293548
-0.060462,4,25.589444
-0.001069,4,25.852302
-0.109022,3,26.032448
0.057937,6,26.440528
-0.03682,4,26.721223
-0.015213,7,27.212323
0.027328,6,27.579948
-0.021772,2,27.709704
-0.084555,1,27.77791
-0.011995,2,27.892003
-0.013105,3,28.097216
-0.090486,5,28.425463
0.002524,2,28.547333
-0.037058,4,28.84157
0.028863,7,29.294801
0.007596,5,29.628203
-0.014287,5,29.966407
-0.009701,1,30.031573
-0.000759,9,30.603177
0.012504,6,30.990777
0.047132,4,31.250135
-0.044717,4,31.518649
-0.031426,3,31.70172
-0.028727,7,32.164784
0.05814,1,32.215044
-0.025147,1,32.283965
-0.021933,1,32.360292
-0.016925,3,32.556551
-0.009067,5,32.870118
-0.016306,2,33.00676
0.037227,1,33.072774
0.121093,4,33.325543
0.14561,4,33.605764
0.031146,3,33.808386
0.023046,1,33.883531
-0.008186,2,34.022367
0.027417,3,34.237315
0.055178,4,34.50717
-0.01504,4,34.75027
-0.087964,4,35.001128
-0.00189,1,35.075377
-0.012321,2,35.212527
0.057099,6,35.616535
0.017214,2,35.764155
0.040311,2,35.892013
-0.032586,4,36.166741
-0.09046,4,36.414218
-0.036433,3,36.611442
0.045968,3,36.826135
0.023514,3,37.032515
-0.004655,4,37.288371
0.004682,3,37.488976
-0.084333,2,37.62807
-0.033308,2,37.773506
-0.039254,1,37.844119
0.048276,5,38.220767
-0.050385,7,38.700093
0.059836,2,38.828867
-0.011196,2,38.980621
0.00806,4,39.25284
0.044609,3,39.450973
-0.016236,5,39.76255
0.01718,2,39.909149
0.039915,2,40.05115
-0.046679,5,40.387355
0.016025,6,40.791838
0.059689,2,40.919425
0.087392,1,40.988869
-0.011316,2,41.11778
-0.006524,2,41.245241
0.03932,4,41.51094
-0.026682,12,42.258467
0.016758,2,42.400213
-0.100644,4,42.639573
0.028262,3,42.830038
-0.012751,6,43.22849
0.022837,4,43.465535
0.026946,1,43.533479
0.019279,3,43.748558
-0.018232,2,43.866476
-0.016798,1,43.94346
-0.00919,7,44.367745
-0.077925,4,44.621549
-0.07624,2,44.764034
0.018945,6,45.149652
-0.024239,3,45.341066
-0.094079,7,45.809041
0.010336,3,46.006433
-0.11546,3,46.188641
0.022932,7,46.637255
0.013385,2,46.750007
-0.160984,4,46.998404
0.022502,3,47.194934
0.150141,4,47.452462
-0.055204,2,47.58802
-0.030003,5,47.909402
0.046016,5,48.221282
-0.028323,3,48.430745
-0.032756,1,48.50403
-0.018714,2,48.658416
0.009608,2,48.784689
-0.005448,4,49.03549
-0.06117,2,49.182371
-0.007849,5,49.496095
0.043426,3,49.703101
-0.01645,1,49.767887
-0.028705,6,50.164477
0.012405,2,50.299677
-0.064983,2,50.425774
-0.033534,1,50.502134
-0.010325,5,50.796931
0.044131,1,50.872451
-0.077824,5,51.194743
-0.044655,2,51.336986
0.011747,3,51.526803
0.013145,5,51.833523
-0.143928,6,52.222036
-0.002718,5,52.5413
-0.016533,3,52.729892
0.046367,3,52.925565
-0.01193,6,53.31388
-0.05354,1,53.382772
-0.054177,6,53.751737
-0.034932,5,54.073878
-0.109559,1,54.145802
0.033124,2,54.287998
0.046998,1,54.356506
-0.012569,6,54.769013
-0.054426,4,55.008157
-0.045459,2,55.149169
-0.144162,5,55.472913
-0.093382,4,55.724798
-0.043197,1,55.807282
0.099434,3,55.990768
-0.035545,2,56.127457
-0.021448,6,56.514981
-0.012809,3,56.716381
0.023516,5,57.03234
0.010902,4,57.28545
0.004041,4,57.53115
-0.151074,2,57.671699
0.015206,3,57.87577
-0.009554,4,58.125052
-0.013441,5,58.471336
-0.014295,1,58.534117
0.021222,4,58.808359
-0.053047,3,58.99735
0.013349,2,59.134582
0.033227,6,59.539481
-0.015834,2,59.66517
-0.117135,1,59.737261
0.023705,5,60.049043
-0.019295,2,60.175243
-0.028751,2,60.310519
-0.006924,6,60.687574
-0.054652,5,60.994755
-0.027924,7,61.461975
-0.002544,6,61.853795
-0.061299,1,61.915169
-0.008033,3,62.093773
0.038214,5,62.405944
-0.012116,3,62.618254
0.012752,4,62.870955
-0.007512,1,62.929147
0.034733,6,63.323421
0.016471,6,63.69464
0.035981,2,63.824926
-0.083978,4,64.086137
0.000338,3,64.301718
0.059764,5,64.598379
0.056997,2,64.736656
0.002569,6,65.125569
0.01402,1,65.189542
0.036106,1,65.245222
0.03468,1,65.318676
-0.001653,2,65.458387
-0.02072,4,65.710683
0.034567,1,65.767984
-0.018179,4,66.04366
-0.109714,4,66.292261
-0.003835,4,66.555776
-0.088647,2,66.683748
-0.021509,5,67.012065
-0.010757,1,67.083539
-0.004559,5,67.396775
-0.134833,3,67.564857
0.018189,3,67.751393
-0.026903,5,68.073084
0.00251,1,68.139557
-0.019283,1,68.193969
-0.034469,2,68.327297
-0.019088,4,68.586448
-0.084297,5,68.895163
-0.01354,1,68.958555
0.01832,3,69.150283
-0.004934,2,69.281306
-0.05801,5,69.594601
-0.029661,3,69.789348
-0.017347,3,69.982018
-0.03378,4,70.238526
0.026301,6,70.610357
-0.031731,3,70.8036
0.021876,4,71.051698
0.005491,1,71.112553
0.000701,5,71.445934
0.052604,5,71.785347
-0.00182,7,72.212054
-0.078203,1,72.270406
-0.053854,2,72.418759
-0.032898,6,72.807562
-0.045965,4,73.049308
-0.00102,3,73.24886
-0.023724,3,73.435272
-0.19636,3,73.644857
0.124489,3,73.826062
-0.031784,4,74.072168
-0.000635,4,74.335501
0.022741,2,74.477081
0.112917,5,74.788453
0.046799,4,75.038523
-0.129622,2,75.172799
0.016492,4,75.403031
-0.006048,5,75.72011
0.003742,2,75.848371
0.035245,4,76.110757
0.012718,3,76.294844
-0.03976,3,76.490424
0.011036,2,76.6322
-0.104108,1,76.70509
-0.049447,2,76.817547
-0.05852,5,77.134716
-0.041074,4,77.382852
0.010527,4,77.62484
-0.010617,11,78.342209
-0.005299,5,78.678259
0.030331,5,78.991509
0.015265,4,79.242902
0.096643,3,79.422474
-0.080948,3,79.628239
0.016154,5,79.998363
0.002219,6,80.373524
0.027433,2,80.508863
0.014697,2,80.636314
0.028155,3,80.84261
0.031503,3,81.013443
0.015713,5,81.337543
0.034209,7,81.830938
-0.193956,2,81.957871
0.029793,5,82.283686
0.009622,3,82.485138
-0.043323,2,82.609476
-0.006049,2,82.755327
0.045137,2,82.88679
0.02507,3,83.097356
-0.041403,3,83.311747
-0.007606,7,83.791698
0.011707,6,84.192969
-0.060449,4,84.455629
-0.066217,3,84.637069
0.008545,2,84.766214
-0.020947,1,84.823539
-0.122421,4,85.093065
-0.170779,1,85.16658
-0.034871,2,85.301916
-0.02638,3,85.49769
0.011743,1,85.562497
-0.001361,5,85.879859
-0.05266,2,86.005334
0.032228,3,86.202222
0.045806,1,86.265987
0.060369,4,86.53235
0.04221,1,86.596788
-0.012632,2,86.733637
-0.028404,5,87.06574
-0.015357,3,87.260005
0.029745,2,87.404966
-0.014681,4,87.674306
-0.025719,1,87.740078
0.00932,5,88.041901
0.017888,6,88.432702
-0.078469,3,88.605929
0.044519,7,89.040026
-0.012449,2,89.17116
-0.024894,6,89.546518
0.008631,5,89.872197
-0.103504,3,90.074631
-0.001327,5,90.384687
-0.009265,5,90.7052
0.059209,5,91.02732
-0.088104,3,91.226901
-0.002919,5,91.54135
0.008387,2,91.686292
-0.130227,2,91.804882
-0.017575,2,91.942321
-0.024616,1,92.01443
-0.124597,4,92.293797
-0.013216,1,92.367527
0.010196,2,92.504619
0.014323,4,92.746412
0.038724,3,92.944268
-0.046513,4,93.200366
-0.027737,2,93.31728
0.014066,2,93.443887
-0.01959,3,93.63281
-0.015218,1,93.705022
-0.007304,3,93.901242
-0.076529,4,94.137387
0.019732,6,94.515169
-0.035598,1,94.60259
-0.067486,1,94.659359
0.003649,1,94.728427
-0.08065,2,94.843464
0.072199,3,95.032518
0.019933,1,95.105559
0.018543,2,95.226048
0.08862,5,95.534223
0.051839,2,95.671313
0.026375,2,95.797608
-0.011977,2,95.924185
-0.036696,6,96.336235
-0.026683,1,96.453222
0.023229,7,96.985045
-0.016213,4,97.296115
-0.007437,2,97.434872
-0.05544,3,97.637916
0.016924,2,97.775275
-0.195091,3,97.966645
-0.038401,1,98.030468
0.091758,1,98.097724
0.004002,2,98.224836
0.040221,6,98.608392
-0.043048,1,98.666522
-0.027868,4,98.921388
-0.031282,3,99.102922
-0.028139,1,99.175867
0.071866,2,99.301714
-0.054438,6,99.711702
-0.010764,5,100.046563
-0.07234,1,100.131551
0.016878,7,100.643098
-0.032026,1,100.703545
0.010045,2,100.835374
-0.018804,3,101.025006
-0.119999,4,101.300835
-0.055163,2,101.434227
0.004079,3,101.640458
-0.022066,1,101.698093
0.023784,3,101.925141
0.047487,2,102.044075
-0.01783,1,102.116106
-0.011367,4,102.358761
-0.004104,4,102.600963
0.015352,3,102.866737
-0.141562,2,103.008507
-0.069529,7,103.477821
-0.000153,1,103.540805
0.012323,5,103.84916
-0.035767,4,104.107633
-0.059479,3,104.281453
0.057926,2,104.43795
0.002527,3,104.654101
-0.100025,3,104.83463
0.00647,5,105.173551
-0.006828,1,105.242084
0.029882,2,105.354831
0.065444,2,105.496194
-0.01162,3,105.684889
0.012956,2,105.814052
0.079125,3,105.993022
0.013182,4,106.251601
-0.011355,3,106.441956
-0.044128,1,106.512444
-0.154185,4,106.745362
-0.05605,4,107.040843
0.019883,3,107.257733
-0.035465,6,107.653157
0.016379,2,107.780882
-0.00094,8,108.282762
-0.066527,2,108.418777
0.060962,4,108.700715
-0.056639,1,108.761048
-0.000502,6,109.198929
0.005645,5,109.504275
0.014422,3,109.694102
0.143288,2,109.826706
0.025359,5,110.176872
-0.110883,2,110.29981
0.006605,8,110.794168
0.074201,4,111.05398
-0.005128,1,111.132086
0.019452,2,111.258292
0.021187,4,111.508574
-0.054671,4,111.759578
-0.005382,8,112.310586
0.02195,2,112.422666
0.04566,4,112.690672
-0.093526,1,112.759547
-0.023739,1,112.825768
0.021298,3,113.012355
-0.017224,2,113.140371
-0.016609,7,113.58017
-0.019037,1,113.648577
-0.021311,4,113.913334
-0.05495,3,114.12929
-0.050225,2,114.26125
-0.023513,4,114.516765
-0.016049,2,114.661538
-0.005402,3,114.8307
0.011068,3,115.043123
-0.092558,3,115.227444
0.084519,7,115.683297
0.043243,2,115.821067
-0.007764,3,116.021339
0.006141,10,116.681333
-0.036187,5,116.973679
-0.024099,1,117.050879
0.079996,5,117.360254
0.000624,1,117.441693
-0.00103,2,117.588914
0.024768,6,117.960251
-0.007953,12,118.733147
-0.04598,4,118.985712
0.015938,2,119.127274
-0.186797,4,119.372497
0.043852,2,119.489702
0.03261,2,119.628419
0.04059,6,120.016849
0.02907,5,120.32715
0.004214,3,120.528876
0.014225,2,120.653862
-0.009037,3,120.863672
0.075905,3,121.048904
0.008791,1,121.117547
0.014366,5,121.428049
-0.158632,2,121.568583
-0.007476,2,121.691713
-0.02882,1,121.752552
-0.050671,3,121.950945
-0.01082,3,122.14666
-0.105619,5,122.479283
0.011127,3,122.664557
-0.00953,7,123.116752
-0.265764,4,123.38036
-0.039893,2,123.504432
0.013682,2,123.659003
-0.282099,5,123.975881
0.019337,4,124.239972
0.020812,4,124.485926
0.05221,1,124.557611
0.014798,2,124.685107
0.00086,4,124.951571
-0.074559,2,125.08857
0.033273,2,125.211417
-0.006686,2,125.344128
-0.058221,3,125.554851
-0.004655,7,126.000186
0.043601,5,126.325574
0.001379,10,126.941253
-0.003277,2,127.080084
-0.071588,1,127.147874
0.057332,2,127.285573
-0.028089,6,127.671696
0.051726,1,127.734246
