#{"t_start": 1632853567.3313224, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
0.035911,3,32.266542
0.040031,2,32.320273
-0.042773,4,32.427952
-0.014604,4,32.538552
-0.013494,2,32.591751
0.018766,4,32.700062
0.038819,2,32.764608
0.03946,2,32.832965
0.007312,1,32.863662
0.023395,1,32.902275
0.02315,2,32.956883
-0.137491,2,33.015203
0.013205,1,33.054226
-0.04109,2,33.112338
0.013445,3,33.201863
0.019438,7,33.393009
0.027604,2,33.445898
-0.006467,2,33.504005
0.036706,5,33.647727
0.007463,2,33.711868
0.009403,1,33.749194
-0.049712,1,33.784071
-0.036242,1,33.814814
-0.010066,1,33.859367
0.0075,1,33.885336
0.032676,2,33.942551
-0.035086,3,34.028681
-0.017319,1,34.074107
-0.00064,5,34.214428
0.047618,5,34.378391
-0.005528,2,34.435044
-0.007254,1,34.466983
-0.066361,5,34.599234
-0.065927,3,34.685342
-0.138907,2,34.745528
0.017198,1,34.775757
0.067869,3,34.857479
-0.056742,3,34.951922
0.00934,2,35.012622
0.029004,3,35.104219
-0.030581,2,35.19312
0.023019,2,35.261081
-0.124004,5,35.399048
0.014463,2,35.448174
0.012421,1,35.472553
0.016012,2,35.545902
-0.00523,5,35.709476
0.022496,1,35.747376
-0.051724,2,35.818813
-0.073762,2,35.8734
0.007837,1,35.903816
-0.003332,3,35.985248
0.117076,7,36.172532
0.044431,6,36.325181
-0.027359,3,36.417164
0.039829,4,36.520591
0.142245,3,36.594788
0.016382,3,36.68057
0.069668,3,36.774599
-0.003408,4,36.886569
0.049376,2,36.937035
0.029885,3,37.036427
-0.090672,3,37.124141
-0.049415,1,37.153734
-0.080016,6,37.305869
0.009679,1,37.345418
-0.009691,2,37.405719
-0.069782,4,37.517127
0.060555,2,37.576417
0.008069,3,37.655058
0.067547,2,37.710624
0.010094,2,37.780183
0.02683,3,37.860162
-0.013087,3,37.944236
-0.02644,2,37.998981
0.056955,2,38.059422
0.0229,1,38.089108
0.038402,3,38.173066
0.003521,2,38.236466
0.004109,1,38.271203
0.043351,3,38.34595
0.007542,4,38.443767
0.003536,6,38.603111
0.135598,3,38.676014
0.018538,2,38.730399
-0.035542,2,38.795381
-0.082126,2,38.845902
-0.037206,1,38.884843
0.03874,2,38.944011
0.025026,1,38.968925
-0.139017,7,39.157806
0.04686,3,39.247126
0.022247,3,39.338029
0.02134,3,39.423193
-0.018201,3,39.50613
-0.021829,2,39.565656
0.090505,4,39.674281
-0.000783,2,39.733944
0.025466,2,39.788732
0.020605,4,39.918241
-0.017041,2,39.971766
-0.137576,5,40.109407
0.01828,1,40.143693
0.013938,5,40.285208
0.033729,3,40.364523
-0.012697,3,40.43953
-0.004335,4,40.557775
0.045405,3,40.652398
0.049142,5,40.782492
0.026995,3,40.870466
0.033676,3,40.960307
0.03933,1,40.990588
0.039504,3,41.084266
-0.00653,1,41.114344
-0.131734,4,41.219882
-0.013693,2,41.283717
-0.08427,2,41.344026
0.048886,3,41.421072
0.001817,6,41.578663
0.042695,2,41.633797
-0.051251,3,41.721792
0.010838,4,41.844323
-0.032895,4,41.94681
0.017637,2,42.002952
0.01546,6,42.172482
0.05899,3,42.25816
0.007126,3,42.354508
0.01775,1,42.388899
0.002228,3,42.476045
-0.0054,4,42.587811
-0.007739,2,42.646761
-0.010044,5,42.801365
0.036055,2,42.86472
-0.038579,4,42.971888
-0.059283,4,43.089704
0.010124,3,43.157686
0.048494,1,43.191111
-0.034937,2,43.246183
0.105653,6,43.401696
0.022713,3,43.495515
-0.122959,4,43.605557
0.049129,4,43.705572
-0.068978,3,43.796193
0.06536,7,43.99197
0.024605,3,44.082311
2.2e-05,2,44.13244
-0.060212,4,44.24638
-0.102669,3,44.327292
-0.027134,3,44.404805
-0.035904,3,44.485015
0.007668,1,44.524873
0.005654,2,44.580359
0.013782,3,44.664348
-0.069272,2,44.723578
-0.020928,4,44.843019
-0.069706,2,44.898831
0.016478,3,44.99396
0.077187,3,45.074227
0.059473,2,45.138854
-0.036265,5,45.28344
0.081369,4,45.399814
-0.111595,2,45.457051
-0.068775,3,45.55551
0.055269,5,45.697678
0.014462,3,45.779089
-0.073101,2,45.833837
-0.032564,3,45.918401
-0.034629,2,45.976924
-0.010643,3,46.073352
0.037094,4,46.183203
0.010038,3,46.274473
-0.00857,2,46.338546
-0.149218,2,46.388409
0.031337,2,46.437673
-0.087889,4,46.556741
0.046057,2,46.615191
0.060029,1,46.650515
0.002003,6,46.817315
0.013115,3,46.911756
0.023158,1,46.945883
0.076249,5,47.08854
-0.056796,2,47.138815
0.028568,3,47.228424
0.015939,1,47.258424
-0.007127,6,47.416808
-0.114134,3,47.497846
0.077638,3,47.586395
-0.118874,4,47.695756
0.060209,2,47.766601
0.057823,1,47.792268
0.021287,2,47.847831
-0.018089,2,47.916705
0.011519,2,47.971677
0.049901,6,48.151217
0.055372,1,48.180907
-0.045143,3,48.268991
-0.022365,4,48.386061
0.023464,1,48.426075
-0.004433,2,48.481652
0.003618,1,48.516771
0.047478,2,48.57109
0.004599,2,48.631014
0.038371,2,48.694513
-0.021724,4,48.795556
0.195233,4,48.904098
0.005024,3,48.987323
-0.006622,3,49.071667
0.051679,2,49.131159
-0.02208,4,49.2491
0.067881,6,49.413468
0.037989,2,49.481397
0.010455,2,49.532068
0.00849,1,49.566985
0.053778,2,49.626112
-0.010409,3,49.714344
0.032009,3,49.813054
0.085091,1,49.842739
0.02162,2,49.906807
0.005322,1,49.936296
0.10285,5,50.072135
0.011947,5,50.213759
0.03421,2,50.264996
0.017323,1,50.299024
-0.023841,1,50.329443
0.008636,4,50.433921
-0.010168,1,50.467919
-0.016107,4,50.581843
0.020027,3,50.666019
0.075329,5,50.813319
0.021226,5,50.961923
0.102063,4,51.072842
-0.112413,1,51.106363
-0.034199,3,51.175505
0.04499,6,51.346179
-0.138435,5,51.49064
-0.095652,5,51.639493
0.004348,3,51.736467
0.053158,1,51.761931
0.043874,2,51.826305
0.060303,2,51.885387
-0.113672,4,51.999268
0.027629,1,52.024532
0.084457,5,52.190823
-0.009608,5,52.323812
0.038604,2,52.383737
0.008748,3,52.469047
0.04747,3,52.546932
-0.00573,3,52.630552
0.024573,3,52.724578
0.016053,4,52.826352
0.033104,3,52.915354
0.013512,1,52.954652
-0.086548,1,52.989207
-0.003982,1,53.019247
0.077297,1,53.049163
0.040215,3,53.126938
0.000124,2,53.185465
-0.065161,1,53.219428
-0.219051,5,53.343426
0.096012,2,53.396649
0.066714,5,53.543215
0.000609,4,53.650925
-0.056762,1,53.68085
-0.089622,1,53.714592
0.048816,3,53.79801
0.023622,2,53.85171
0.047337,2,53.90571
-0.01867,2,53.964414
0.006516,2,54.022938
0.016221,5,54.176986
-0.052108,2,54.231787
0.012112,1,54.25653
0.009226,3,54.344511
-0.060315,7,54.524942
0.002063,2,54.579294
0.019152,5,54.719671
-0.047438,1,54.748999
-0.062603,2,54.812612
-0.019976,3,54.876076
0.001418,2,54.940161
-0.01445,2,54.998768
0.008148,2,55.04728
-0.005961,3,55.13106
-0.090507,2,55.194856
0.012366,2,55.258001
0.117723,5,55.389886
0.052882,2,55.449054
0.028679,2,55.507197
0.027915,2,55.566107
0.026253,2,55.620002
-0.016285,1,55.649827
-0.049462,3,55.743907
0.05767,1,55.778339
0.037132,3,55.852891
0.037513,4,55.957022
0.015448,5,56.09539
-0.113019,2,56.153208
-0.012108,2,56.216096
-0.050419,2,56.275785
0.068929,4,56.379501
0.062985,5,56.511333
0.020871,4,56.638795
-0.078639,6,56.7995
-0.004764,2,56.847798
-0.105156,1,56.881795
0.07205,4,56.998147
-0.146795,3,57.082164
-0.012397,2,57.141026
-0.086991,1,57.17103
0.019548,2,57.234616
-0.064379,1,57.267879
0.040876,5,57.407491
-0.031865,4,57.521466
0.009166,5,57.653989
0.081976,3,57.736869
-0.033405,1,57.766728
-0.074676,2,57.824638
0.004868,1,57.859113
-0.003895,3,57.950526
-0.005026,4,58.058602
0.060816,4,58.17397
-0.002307,1,58.199605
-0.034817,3,58.289193
0.037097,5,58.430056
-0.004065,2,58.486476
-0.029043,3,58.580649
-0.252796,3,58.649572
0.0498,1,58.688514
0.049858,1,58.723079
0.02255,2,58.776367
0.072869,4,58.906219
0.012422,1,58.934855
-0.025142,1,58.971778
0.04663,3,59.053183
0.058519,3,59.149832
0.039299,3,59.231689
0.044318,4,59.349042
0.046423,5,59.488082
0.142342,3,59.577483
0.083465,3,59.676327
0.015641,2,59.737549
0.015123,2,59.805594
-0.173383,2,59.872187
-0.02876,2,59.946607
0.033588,4,60.079855
0.024466,3,60.174405
-0.007467,4,60.293231
0.05744,1,60.327371
-0.131552,2,60.383075
-0.054226,4,60.51323
0.019594,3,60.609945
0.069615,1,60.646725
-0.002509,1,60.682155
0.01934,1,60.709454
0.016629,2,60.772909
0.173458,3,60.86345
0.134214,3,60.952133
0.017556,2,61.02561
0.010626,3,61.109452
0.008872,4,61.230331
0.040368,4,61.350023
-0.115165,2,61.416077
-0.25725,3,61.511276
-0.131723,2,61.56585
-0.054705,2,61.624091
0.009256,1,61.659762
-0.049354,3,61.769086
-0.067718,2,61.826159
-0.004333,3,61.904867
0.015898,2,61.9644
0.093049,1,61.998884
0.015275,4,62.121703
-0.067899,4,62.236099
0.019912,2,62.289931
0.047178,3,62.379391
-0.10502,4,62.484767
0.007344,7,62.674597
0.002669,3,62.764105
0.010182,8,62.99552
-0.006708,3,63.080284
-0.002978,4,63.188046
-0.139764,2,63.258628
0.033768,2,63.318943
0.048145,3,63.409147
-0.11498,6,63.614934
0.035055,1,63.651399
0.028313,2,63.708541
0.033898,1,63.74058
-0.00091,3,63.863209
-0.013482,3,63.9674
0.006342,3,64.04964
0.024785,2,64.111066
0.046992,4,64.261875
-0.054065,4,64.38123
-0.000349,1,64.411365
-0.008326,5,64.538189
0.016764,2,64.594094
0.051518,3,64.675993
-0.030052,5,64.836096
0.060231,3,64.918266
-0.022707,5,65.047911
0.0102,3,65.132763
0.090461,3,65.231399
0.124205,2,65.276865
0.059981,3,65.366036
-0.039782,2,65.425241
-0.042813,4,65.537685
0.068559,2,65.596422
0.030641,2,65.650449
0.030895,2,65.698558
0.085937,3,65.783744
0.055152,2,65.846944
0.073139,1,65.872554
-0.118949,3,65.977781
0.025858,2,66.045699
0.014192,2,66.105757
-0.030666,6,66.276316
-0.06561,2,66.335184
-0.015704,4,66.451837
0.037516,3,66.535211
0.008246,1,66.565211
0.070507,1,66.599166
0.016834,4,66.71199
-0.000786,5,66.855105
-0.126382,5,66.991946
0.029002,6,67.157224
-0.004266,2,67.217402
0.010401,7,67.399525
0.036615,1,67.438902
0.013891,1,67.46892
0.02839,2,67.521034
0.025258,2,67.574563
-0.013658,3,67.65911
-0.027658,2,67.713162
-0.013893,2,67.78449
0.013063,4,67.936838
0.015752,1,67.968289
0.003895,1,68.005574
-0.028323,1,68.043118
0.00248,4,68.139831
-0.006696,5,68.294039
0.013453,3,68.374216
-0.044858,2,68.440914
0.053866,5,68.575956
0.045987,2,68.632159
0.041172,2,68.692273
0.023504,4,68.811307
0.016156,2,68.87595
-0.011694,3,68.96557
0.024212,2,69.029682
-0.005695,4,69.134169
0.053603,1,69.163084
-0.041701,2,69.217115
0.047302,2,69.270852
-0.027067,2,69.334953
0.035253,3,69.420206
-0.045637,1,69.459537
0.007397,2,69.518407
0.074625,5,69.666077
-0.055145,2,69.730153
-0.043649,1,69.769415
-0.044296,1,69.794933
-0.051503,4,69.908861
-0.094295,2,69.967611
-0.252127,2,70.028137
-0.058638,4,70.136538
-0.00934,3,70.229275
0.025024,4,70.327379
0.049905,4,70.430432
0.068475,4,70.542578
0.054253,4,70.650917
0.227436,2,70.70599
-0.019369,2,70.770214
-0.072381,2,70.830632
0.035291,1,70.860242
-0.102654,3,70.950276
0.01518,4,71.055588
-0.026007,2,71.119159
-0.022047,5,71.251806
0.050297,3,71.32627
0.046147,5,71.471279
0.023432,2,71.565823
0.046993,2,71.634023
-0.010827,2,71.680041
-0.024709,2,71.739861
0.067769,2,71.818946
-0.004692,3,71.910064
0.068884,8,72.133528
-0.044557,2,72.198436
0.026396,3,72.283732
0.022882,3,72.365416
0.001855,1,72.401666
-0.010192,4,72.523382
-0.039529,2,72.577712
-0.029106,3,72.661599
0.00078,3,72.734864
-0.023435,2,72.783369
0.015921,4,72.901652
-0.05671,3,72.991102
-0.041018,2,73.048277
-0.311114,2,73.097885
-0.030137,3,73.190671
0.073994,2,73.246547
0.025225,5,73.402683
0.031153,1,73.467765
0.027177,2,73.558628
0.011355,5,73.696223
-0.008577,7,73.897697
-0.044635,3,73.971394
0.017887,3,74.056135
-0.127245,3,74.136985
0.019093,2,74.19556
-0.002517,2,74.25964
-0.02269,2,74.332676
0.150389,3,74.442914
0.010615,3,74.527742
-0.06979,1,74.557965
0.019932,2,74.607262
-0.044637,4,74.721736
0.039775,2,74.790538
0.053763,2,74.859887
-0.043604,3,74.95552
0.00488,2,75.010061
0.058305,3,75.085098
-0.069222,3,75.174423
0.024627,4,75.288364
0.017923,3,75.362568
-0.007752,7,75.566355
0.010031,2,75.639496
-0.002029,2,75.688927
0.070854,5,75.827199
0.02073,3,75.905219
-0.003396,2,75.96902
-0.023419,5,76.105351
-0.005665,1,76.130967
-0.048923,3,76.220797
0.052302,4,76.333858
-0.012815,3,76.411822
0.028587,3,76.500902
-0.009699,4,76.617063
0.023144,6,76.776891
0.026229,5,76.929709
-0.004387,3,77.011906
0.00478,1,77.04034
-0.064181,2,77.099393
-0.125213,5,77.242937
-0.021241,3,77.326535
-0.093528,1,77.364964
-0.078925,5,77.497151
-0.001355,2,77.545174
0.192453,4,77.67215
0.004996,2,77.736222
0.034372,4,77.838727
-0.018188,2,77.903332
0.012828,5,78.030508
-0.080325,7,78.212889
0.009522,3,78.299684
-0.003252,2,78.352817
-0.027169,2,78.406891
-0.069811,2,78.470244
0.019974,3,78.557988
-0.04997,2,78.616303
0.001449,3,78.705029
-0.008309,1,78.734331
0.039159,1,78.76896
-0.005078,2,78.818382
0.085101,2,78.877383
0.112273,2,78.945743
0.002576,1,78.969218
0.008399,3,79.062843
-0.003539,3,79.1458
-0.08398,2,79.193881
-0.069146,3,79.277289
-0.047621,3,79.361395
0.036237,5,79.498806
0.018736,5,79.648663
0.084992,2,79.701866
0.011617,4,79.810712
0.033496,4,79.918753
0.028291,4,80.024494
0.034219,3,80.110363
-0.003624,3,80.188896
0.034339,2,80.251887
0.063546,2,80.306366
0.060553,6,80.47324
0.016981,3,80.577206
0.006875,2,80.633535
0.032016,1,80.669445
-0.014916,1,80.699751
0.009304,6,80.881732
0.052616,3,80.98451
0.080474,1,81.009161
-0.069968,2,81.05871
0.030793,7,81.261128
-0.009944,3,81.3518
-0.026772,2,81.420329
-0.076497,4,81.530969
0.081312,3,81.617641
0.052503,3,81.70091
0.027222,1,81.730028
0.021822,4,81.851829
0.008515,3,81.938213
0.095804,2,82.000255
-0.066858,2,82.063013
0.011016,3,82.144124
0.041803,4,82.258708
0.053101,2,82.317918
0.033097,1,82.344072
0.074315,2,82.41078
0.019404,6,82.648733
-0.046933,1,82.678998
0.057,4,82.795087
0.014198,2,82.878964
0.03222,4,82.99868
-0.002709,2,83.060403
-0.066467,2,83.121879
-0.029701,4,83.282876
0.024178,2,83.345098
-0.040324,3,83.434431
0.008195,1,83.463112
0.025163,4,83.574229
0.025044,2,83.64329
-0.017567,1,83.672114
0.027857,2,83.727797
-0.156223,2,83.782116
0.011355,1,83.811536
0.072788,1,83.849983
-0.010603,2,83.910397
-0.06176,1,83.933929
0.048372,2,83.982629
0.043218,4,84.103111
-0.015193,2,84.151586
0.010872,1,84.180891
0.00689,1,84.215655
0.027509,2,84.275806
-0.042584,3,84.370478
0.042454,3,84.454965
0.017568,3,84.538252
-0.034209,1,84.563388
-0.000343,2,84.627494
0.030333,5,84.765765
0.012956,3,84.8462
-0.040944,5,84.996716
-0.016281,4,85.096069
0.014568,1,85.135342
-0.065014,4,85.247112
0.015503,4,85.355753
0.016906,2,85.425722
0.014874,1,85.460308
-0.00805,1,85.488943
0.009912,3,85.573359
0.024308,4,85.679351
-0.052811,2,85.743734
0.099396,4,85.864758
-0.021898,2,85.918044
-0.04602,2,85.972391
-0.031533,2,86.026231
0.03896,2,86.078092
-0.113582,3,86.173139
0.002412,5,86.296157
0.02107,8,86.536607
0.017677,3,86.609287
-0.029458,2,86.663354
-0.100341,2,86.7166
-0.029789,5,86.864197
0.027123,2,86.913559
0.04798,1,86.948398
0.102121,2,87.007729
0.007808,1,87.041588
0.015825,2,87.089556
0.040289,3,87.163223
0.04279,3,87.248319
0.039318,2,87.302278
-0.012089,2,87.367923
0.082872,2,87.422436
0.04431,2,87.480106
0.000369,3,87.57644
-0.005446,1,87.619068
0.012796,1,87.651589
-0.02632,5,87.809568
0.086842,1,87.849134
0.015325,1,87.873858
-0.006154,5,88.009244
-0.017709,2,88.060144
-0.011028,6,88.228678
0.058376,5,88.360694
0.088825,1,88.384696
0.009336,1,88.419314
0.079145,1,88.443488
0.143813,3,88.523609
0.102123,3,88.614918
0.006591,2,88.663397
0.030086,4,88.775978
0.124817,4,88.889436
-0.034929,2,88.939595
0.016903,2,88.993416
-0.031729,3,89.077205
-0.004749,3,89.165847
0.027743,2,89.236669
-0.019261,2,89.300798
0.028061,2,89.354675
0.009027,6,89.511571
0.017354,1,89.55918
0.022542,5,89.709936
-0.016824,3,89.798571
0.045757,5,89.928216
-0.037946,5,90.069797
-0.013086,2,90.118654
-0.001426,1,90.153262
0.047277,4,90.272629
-0.05324,2,90.341477
0.029518,2,90.396692
0.029109,3,90.477769
0.019646,2,90.54233
-0.014531,9,90.76883
0.065331,2,90.821979
-0.015794,1,90.847412
-0.006857,2,90.911094
-0.001784,4,91.024605
0.018732,3,91.118026
0.028311,2,91.173621
0.010913,2,91.239638
0.03386,7,91.424795
-0.064868,1,91.460555
-0.084549,2,91.525482
0.037352,5,91.728631
0.005167,2,91.798695
-0.008274,4,91.939305
-0.048168,3,92.038081
0.049579,2,92.094253
0.012286,2,92.155298
0.092531,1,92.185289
0.182069,2,92.254001
0.003706,1,92.285981
0.020331,1,92.325602
0.000229,2,92.377665
0.21079,2,92.44255
0.057862,4,92.555889
0.039959,2,92.620618
0.038655,6,92.781551
0.064218,1,92.811657
-0.015625,4,92.911142
-0.009562,3,93.002996
-0.071321,2,93.063613
0.091692,1,93.098211
0.003031,2,93.153826
0.022496,2,93.210903
-0.049041,5,93.350064
0.0022,1,93.374664
-0.013296,3,93.452845
0.059803,3,93.546551
-0.004507,2,93.607338
-0.060491,1,93.637946
0.075799,3,93.7174
0.002405,4,93.815979
-0.005452,2,93.879531
-0.009593,2,93.934331
-0.031176,6,94.108814
0.023103,5,94.248717
-0.010263,2,94.303614
0.016074,3,94.382179
