#{"t_start": 1632853816.4036286, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.020851,2,13.881471
-0.017219,3,13.933707
0.046793,4,14.01749
0.005495,6,14.128594
0.021097,4,14.208468
-0.034358,1,14.234195
0.08519,6,14.343106
0.043832,2,14.382425
0.013562,3,14.44736
0.034557,3,14.514689
-0.029816,5,14.620325
0.002337,2,14.663688
-0.018727,6,14.796636
-0.057121,3,14.850456
0.013313,4,14.927438
-0.023657,3,14.988845
-0.014486,2,15.033462
-0.131892,4,15.104985
-0.01869,3,15.165823
-0.050868,2,15.202352
-0.067954,5,15.297083
0.035136,2,15.335806
0.06667,3,15.394309
0.029754,5,15.490957
-0.042768,2,15.525544
0.001939,2,15.561481
0.140465,1,15.586953
-0.025147,1,15.609047
-0.016401,2,15.652117
0.011335,2,15.687549
0.030779,2,15.727455
0.019677,3,15.790443
0.018437,5,15.894069
0.00664,6,16.00029
-0.002888,1,16.025907
0.016319,3,16.085359
0.198783,3,16.144397
0.091784,6,16.267267
-0.098382,1,16.290027
-0.005565,1,16.312032
-0.036865,2,16.342293
-0.014797,2,16.38079
0.007205,2,16.424449
-0.043836,2,16.460052
0.023967,2,16.503256
0.000141,5,16.601288
-0.003648,3,16.668291
-0.009966,4,16.741547
0.035878,1,16.762118
-0.02507,2,16.797171
0.011967,2,16.838353
0.020783,2,16.882113
0.026132,3,16.94931
0.052126,1,16.972357
0.017884,3,17.03929
0.002949,1,17.061219
-0.054116,6,17.172213
-0.010544,6,17.293179
-0.017724,1,17.310632
-0.005882,7,17.453763
0.022194,3,17.511491
0.00997,6,17.629592
0.001528,4,17.719073
0.016668,2,17.758405
-0.042159,2,17.801287
0.039396,4,17.879624
-0.042447,1,17.905815
0.008434,3,17.9727
0.00666,3,18.034033
-0.142139,2,18.07459
0.001288,3,18.134331
0.004383,2,18.179322
-0.024097,3,18.237575
0.012339,3,18.302896
-0.057322,4,18.381843
0.017763,2,18.421596
-0.033139,7,18.554697
-0.015636,1,18.576009
-0.018534,3,18.643777
-0.053752,6,18.768861
-0.019976,6,18.883217
0.013248,2,18.912945
-0.060896,3,18.971947
-0.029274,2,19.006821
-0.029945,3,19.078969
0.010053,3,19.131835
-0.000575,2,19.174324
-0.02352,4,19.252376
-0.016724,2,19.29546
-0.046645,1,19.319036
-0.208022,2,19.353809
-0.112447,5,19.445587
-0.037759,2,19.488207
0.004538,3,19.554493
0.007947,3,19.619209
0.067498,1,19.640558
-0.007924,3,19.703926
0.035265,2,19.743271
0.053675,4,19.819995
0.005985,3,19.890648
0.033294,5,19.983655
-0.077661,3,20.050494
-0.153044,2,20.086579
-0.005949,1,20.107612
0.016294,3,20.164997
0.03538,3,20.230856
0.009836,3,20.277877
-0.051864,3,20.337436
-0.037431,1,20.362687
-0.050057,4,20.437756
-0.059744,1,20.455889
-0.042597,7,20.589345
-0.002499,2,20.63005
-0.053539,1,20.654902
-0.011256,3,20.712587
-0.025559,3,20.772259
-0.086785,1,20.79067
0.009714,3,20.852504
-0.00465,2,20.884751
-0.040328,6,21.00477
-0.143484,4,21.086525
-0.00907,2,21.130497
0.011605,3,21.188365
-0.060655,5,21.282569
0.007687,3,21.333763
-0.021833,2,21.37833
-0.069299,3,21.439469
-0.020775,6,21.546706
0.002573,5,21.636268
0.009259,4,21.709306
0.029595,2,21.749462
0.012054,1,21.779238
-0.036375,2,21.814812
-0.039879,3,21.877435
-0.023383,2,21.912426
0.006176,5,22.000129
-0.220404,2,22.043191
-0.042075,2,22.087075
0.015332,4,22.161634
0.092804,3,22.222848
0.009706,2,22.263229
0.023685,1,22.288326
0.024898,1,22.30983
-0.002187,2,22.348629
0.042011,3,22.406353
0.04507,3,22.463905
-0.008887,8,22.618735
0.001182,1,22.640047
-0.021003,1,22.65819
-0.215236,2,22.694798
0.030218,2,22.738627
0.031354,4,22.808902
-0.031336,3,22.869743
0.0343,4,22.953264
-0.145798,3,23.011031
-0.089821,1,23.036813
0.05996,2,23.076352
0.010542,6,23.181642
0.002223,2,23.228198
-0.007904,2,23.279158
-0.00312,5,23.369915
0.016005,2,23.40966
-0.082543,2,23.45223
0.056082,1,23.470326
-0.099991,2,23.525286
0.022499,2,23.564184
-0.039429,2,23.603923
-0.008452,2,23.648411
-0.090881,6,23.76857
0.054133,6,23.885803
0.009046,3,23.94964
-0.014435,3,24.009151
0.024984,2,24.049409
-0.035585,3,24.105193
-0.008169,3,24.163471
0.03232,1,24.18455
-0.030045,2,24.219557
0.021247,4,24.301927
-0.112057,2,24.340891
-0.13573,3,24.39867
0.050998,5,24.498338
-0.079557,3,24.556647
-0.041735,5,24.653912
-0.006631,1,24.671312
-0.009948,1,24.692873
0.043006,3,24.760614
0.003887,2,24.795996
-0.14595,5,24.899983
-0.050797,2,24.935909
-0.127149,2,24.971646
0.009656,4,25.046704
-0.015339,3,25.100134
0.116762,4,25.179881
-0.027807,3,25.241275
-0.125362,3,25.295144
-0.00758,2,25.342145
0.001504,2,25.38251
-0.058548,2,25.426881
-0.008111,1,25.444625
0.011645,7,25.580661
0.015916,4,25.65044
-0.084223,2,25.694694
0.003327,3,25.747276
-0.060524,2,25.790457
0.011865,1,25.808665
-0.018937,3,25.863642
-0.140618,1,25.889264
-0.026489,1,25.912479
0.015965,5,26.009104
0.011493,4,26.080933
-0.01875,2,26.120177
0.001923,4,26.19704
-0.012043,2,26.240633
0.026556,2,26.276285
-0.00246,5,26.388125
0.017738,2,26.430445
-0.031817,1,26.452475
-0.207687,2,26.495468
0.019707,4,26.585847
0.056318,4,26.66001
-0.062438,1,26.685876
0.034363,2,26.729955
-0.009225,2,26.77713
0.012511,2,26.820463
0.009501,6,26.939476
0.057165,7,27.067743
-0.057504,5,27.162659
-0.025282,5,27.259877
0.01781,4,27.335926
0.031194,5,27.434392
0.008979,3,27.492001
0.002932,4,27.577081
0.011445,1,27.599127
0.108758,4,27.690166
-0.036755,2,27.726771
-0.028548,3,27.795602
0.028814,3,27.849629
-0.120628,8,28.005617
0.019679,5,28.108383
0.002694,4,28.186821
0.063366,2,28.225587
0.003545,2,28.269071
0.041463,2,28.308626
0.011245,3,28.361408
-0.00769,6,28.479395
-0.04451,2,28.526526
-0.020914,1,28.559416
-0.007533,2,28.595278
-0.003988,4,28.669734
-0.059055,2,28.712418
-0.0925,3,28.780505
-0.039746,3,28.844418
0.02563,5,28.928244
-0.000989,2,28.968978
-0.011784,2,29.01012
0.000551,7,29.150654
-0.011868,3,29.213737
0.012412,2,29.249147
-0.012953,3,29.305923
3e-05,2,29.349788
-0.01765,4,29.433913
-0.026053,2,29.476203
-0.012176,1,29.498168
-0.091023,3,29.558514
-0.029121,2,29.598316
-0.00063,2,29.642606
0.048226,4,29.723372
-0.008448,7,29.86372
-0.024142,1,29.885311
-0.283262,2,29.924856
0.028624,3,29.978239
-0.046157,3,30.04158
-0.086465,2,30.077382
0.039289,2,30.117323
-0.036664,4,30.199999
-0.020091,2,30.231919
0.014099,4,30.311615
-0.162441,2,30.362394
-0.002402,3,30.420424
0.004168,2,30.462283
-0.157611,3,30.524499
-0.022399,4,30.601335
0.002455,2,30.643837
0.071404,2,30.683767
0.005021,2,30.720113
0.013445,2,30.763243
0.013864,2,30.80334
0.038947,3,30.862964
-0.025377,1,30.884466
-0.022339,4,30.959075
-0.087604,3,31.021358
0.002208,2,31.061476
-0.008109,6,31.17372
-0.035169,1,31.192245
-0.054736,2,31.232769
-0.045572,5,31.331452
0.035103,3,31.383394
0.105373,6,31.595409
-0.046958,2,31.631482
-0.021355,2,31.671315
0.00416,5,31.773564
-0.003511,2,31.818173
0.002001,4,31.889957
-0.04903,3,31.947817
-0.017915,3,32.016039
-0.065322,2,32.055605
-0.02251,3,32.111806
-0.057174,1,32.130049
-0.014791,2,32.170772
-0.017194,4,32.245059
0.009605,1,32.266919
0.085088,2,32.307571
0.019094,4,32.386092
-0.016714,2,32.421805
-0.01509,4,32.503222
-0.067694,1,32.526328
-0.05296,1,32.556153
0.017815,3,32.603244
-0.034859,3,32.668629
-0.033616,3,32.720285
0.025832,2,32.776447
0.030522,5,32.872861
-0.043919,3,32.936397
-0.026894,1,32.96
0.052731,2,33.007306
-0.084856,2,33.047243
-0.003214,6,33.170554
-0.09803,5,33.268561
0.048835,7,33.403008
-0.208601,4,33.486683
-0.022367,3,33.560455
-0.011714,2,33.600732
-0.057279,1,33.629349
-0.020326,3,33.68902
-0.004955,2,33.728992
-0.004086,7,33.845881
0.025493,4,33.930466
0.012554,3,34.003208
-0.02546,4,34.084005
-0.057409,2,34.132079
0.038605,6,34.24578
-0.004551,4,34.330444
0.040968,2,34.372066
-0.019825,2,34.415961
-0.034559,2,34.459733
-0.041034,1,34.483747
0.010738,2,34.52254
0.034481,4,34.617114
0.051081,2,34.659748
0.016304,3,34.728102
-0.075542,2,34.77212
0.060694,1,34.789446
0.031133,4,34.863845
-0.016004,1,34.892923
0.001121,4,34.972519
-0.007627,3,35.03773
0.056045,3,35.095965
0.004645,3,35.151075
-0.008368,5,35.245003
-0.011395,4,35.318561
0.005636,2,35.354116
-0.029582,1,35.371672
0.000902,1,35.39367
-0.039017,7,35.513098
0.006294,3,35.568687
-0.004828,2,35.611791
0.010945,2,35.660662
-0.000715,2,35.701678
-0.037721,2,35.745633
-0.005692,3,35.802737
-0.017464,4,35.886304
0.006363,2,35.921467
0.009739,4,36.00172
-0.091669,3,36.064412
-0.0105,5,36.150605
-0.035048,2,36.194324
-0.020232,5,36.27877
0.035678,2,36.327491
0.011594,2,36.367254
-0.035818,2,36.411052
0.004791,4,36.482625
0.005797,6,36.590764
-0.020312,3,36.658303
-0.013918,4,36.728842
-0.010521,2,36.766705
0.092732,2,36.810977
-0.061965,4,36.88677
-0.061511,3,36.940484
-0.019324,2,36.984127
0.10476,6,37.099889
0.018236,1,37.126215
0.032738,3,37.184693
0.024988,2,37.22491
-0.051932,1,37.246934
0.013819,3,37.308381
-0.039478,1,37.34177
-0.082366,5,37.448223
0.014623,3,37.513646
-0.04695,2,37.560093
-0.026552,3,37.616077
0.000986,1,37.63834
0.022076,2,37.674006
0.062271,3,37.727096
0.020059,1,37.753111
-0.009437,4,37.830311
0.024223,2,37.865892
0.056636,2,37.912973
-0.060869,1,37.939503
0.047156,6,38.051558
0.020557,2,38.095509
-0.016928,1,38.117658
0.039014,2,38.159701
0.0354,2,38.20076
-0.076242,4,38.28525
-0.027607,6,38.401379
-0.077805,2,38.449281
0.012291,3,38.508144
-0.046768,1,38.530211
-0.012773,2,38.581789
0.005259,4,38.65751
0.001376,1,38.678803
-0.039535,2,38.725403
-0.037083,3,38.781085
-0.01804,6,38.897179
-0.047189,4,38.969741
0.0179,4,39.04103
0.019644,6,39.153065
-0.006226,3,39.217061
-0.007293,3,39.279268
0.010697,3,39.339041
-0.043229,1,39.366082
-0.011105,3,39.431752
0.082018,2,39.471564
0.013264,2,39.504733
-0.04878,3,39.565671
-0.01063,3,39.6362
-0.007753,3,39.689301
-0.031652,1,39.707027
0.102734,2,39.742388
-0.002313,3,39.796365
-0.035676,3,39.852675
-0.004776,2,39.888916
0.118703,2,39.931034
-0.016948,3,39.99651
0.065424,4,40.067147
-0.050975,1,40.085529
-0.018381,6,40.210012
0.104716,3,40.268151
0.008007,1,40.294296
-0.060974,4,40.374281
0.001888,4,40.453995
0.026611,3,40.516624
0.064677,3,40.579107
0.041774,2,40.618689
-0.004501,2,40.660868
-0.041334,5,40.770246
0.001682,3,40.824012
0.017179,2,40.869637
-0.075175,3,40.922483
-0.022401,5,41.018795
0.013516,2,41.061265
0.074729,2,41.098471
-0.017215,1,41.120449
0.02152,2,41.159597
-0.016386,2,41.196102
0.031632,3,41.252559
-0.054292,2,41.292324
0.025132,5,41.392769
-0.066057,2,41.435553
-0.040239,3,41.493702
0.006442,1,41.516392
-0.010646,4,41.591974
-0.000477,2,41.631729
-0.002147,5,41.736261
0.041797,2,41.780058
-0.001513,2,41.81986
0.043887,5,41.917215
0.012191,2,41.951158
-0.09445,4,42.027409
0.000143,2,42.075343
0.116733,2,42.119412
-0.024476,4,42.199258
-0.039816,4,42.270515
-0.002352,5,42.375907
0.015397,4,42.46457
0.124395,2,42.504744
-0.079017,2,42.550915
-0.029551,3,42.602352
-0.038812,2,42.645662
-0.029559,2,42.696596
0.052555,7,42.821821
0.023421,2,42.869486
0.015801,2,42.907997
-0.06084,4,42.997645
0.007709,1,43.022924
0.074164,2,43.063559
-0.100266,4,43.141113
0.014266,1,43.166662
0.007393,4,43.238722
-0.030667,2,43.27881
-0.020177,1,43.300283
-0.112314,3,43.361416
-0.086037,2,43.40332
-0.079398,1,43.425416
-0.03413,4,43.501544
0.043933,3,43.559423
0.006639,2,43.602431
-0.017205,3,43.661664
0.010102,4,43.738516
-0.025476,2,43.773544
-0.146854,7,43.906731
0.009268,3,43.963947
-0.030456,2,44.013317
0.097118,2,44.048337
-0.017251,1,44.073343
0.013962,2,44.108512
-0.005057,6,44.218669
-0.003591,7,44.352395
-0.011724,3,44.414455
-0.067712,3,44.471987
-0.024899,8,44.622478
-0.002337,2,44.677691
-0.093346,4,44.749885
0.073677,4,44.817844
0.00921,4,44.892009
0.006392,4,44.961905
-0.008474,2,45.002296
0.034567,1,45.019027
-0.091467,3,45.085092
-0.020446,3,45.147461
0.003248,2,45.191633
-0.07009,2,45.22706
-0.036372,2,45.261146
-0.032009,3,45.319764
-0.049585,2,45.35927
0.018815,3,45.416595
0.034186,2,45.450384
-0.09508,1,45.471066
0.002367,2,45.514235
0.010698,3,45.570501
-0.104596,5,45.670339
-0.00017,2,45.706328
0.002701,5,45.80983
-0.000177,4,45.883858
-0.060276,3,45.943827
0.000331,5,46.049878
-0.133762,3,46.107214
-0.00895,2,46.142783
-0.00923,4,46.226205
0.018135,2,46.265877
-0.097311,3,46.323373
-0.015682,1,46.340652
-0.030989,3,46.399031
0.021419,1,46.420905
-0.069817,5,46.51526
-0.002434,2,46.549242
0.01992,2,46.579948
-0.037232,4,46.670416
-0.049328,3,46.7272
0.000402,3,46.78294
0.041493,2,46.833475
-0.078431,4,46.905139
-0.01892,3,46.963934
-0.001993,3,47.023481
-0.025754,7,47.154025
0.012167,9,47.318373
-0.004555,1,47.336394
0.004877,3,47.404578
-0.051377,2,47.441855
0.058064,2,47.476324
0.031439,2,47.516708
0.001054,2,47.556324
-0.014292,1,47.576869
-0.003889,2,47.622176
0.024084,2,47.664969
-0.01847,1,47.682984
0.108184,4,47.753898
-0.007413,4,47.827294
0.004425,4,47.900602
-0.020969,3,47.958941
0.038801,2,48.008405
0.048421,4,48.080796
-0.068999,2,48.114612
0.090691,3,48.174925
-0.03709,3,48.241292
-0.08431,3,48.298852
0.007299,1,48.320094
0.01589,2,48.361398
0.033482,3,48.423975
0.06577,2,48.469674
-0.133235,1,48.490594
-0.124323,2,48.533619
0.006238,9,48.718726
0.111627,4,48.803315
0.02586,3,48.867244
0.016177,4,48.938945
-0.007936,2,48.981424
0.005208,3,49.036261
0.144279,2,49.071166
-0.064,3,49.135757
-0.014679,1,49.157469
-0.022619,3,49.215422
-0.035384,1,49.236104
-0.04165,5,49.323545
0.006148,1,49.347576
0.003909,5,49.442295
0.058503,2,49.484668
-0.025071,4,49.56437
0.074444,3,49.624182
0.015881,1,49.647967
0.196742,2,49.695509
0.021679,1,49.721383
0.03665,7,49.848612
-0.003067,3,49.904977
-0.029113,5,49.99568
-0.020793,3,50.048183
0.018885,1,50.072741
-0.022951,1,50.091352
-0.016765,3,50.155154
-0.109058,5,50.252871
-0.02509,3,50.315375
-0.023354,2,50.351744
0.036381,3,50.416112
0.013459,2,50.447408
-0.029925,1,50.468781
0.001181,3,50.537519
-0.065219,5,50.64123
-0.030117,1,50.663033
0.042295,2,50.702304
0.100438,3,50.766786
0.128102,1,50.791471
0.07052,2,50.830827
-0.033395,3,50.890695
0.001323,3,50.941259
0.003643,2,50.987047
0.048419,2,51.031157
-0.077689,2,51.066227
0.006906,6,51.190659
-0.044272,1,51.21154
0.000392,4,51.287896
0.026966,5,51.389589
-0.166454,2,51.429644
0.016498,5,51.52894
-0.002753,2,51.575983
0.015858,5,51.665429
-0.005266,3,51.722169
-0.024755,5,51.820779
-0.035972,1,51.842618
-0.045046,1,51.865871
-0.040186,3,51.917614
-0.072202,2,51.958989
-0.096718,2,52.000282
0.047059,4,52.080524
0.030196,4,52.15568
-0.074694,2,52.203702
-0.097561,5,52.291956
0.072828,3,52.343841
-0.028959,2,52.38237
-0.017616,4,52.463517
0.007327,3,52.526392
0.037925,2,52.579723
0.098132,7,52.708993
0.021507,3,52.777921
-0.008324,4,52.860398
-0.026719,1,52.878294
0.004814,5,52.98529
-0.024706,6,53.079708
-0.129515,2,53.126935
-0.013609,2,53.161889
-0.043556,1,53.179768
-0.033592,1,53.200583
-0.010556,2,53.250717
-0.007202,3,53.30722
-0.277227,1,53.328887
0.001029,1,53.349666
-0.044594,4,53.431803
-0.032294,3,53.489712
0.036908,6,53.599307
-0.002584,2,53.63833
-0.005689,2,53.67712
-0.070057,2,53.720553
0.015625,4,53.79818
-0.001735,5,53.902727
0.046321,1,53.919752
-0.068216,5,54.006166
0.015928,4,54.088814
-0.071198,5,54.189845
-0.042331,1,54.206897
-0.010259,3,54.270766
-0.009798,2,54.323843
-0.021545,6,54.438118
-0.0274,1,54.455703
0.081457,4,54.548895
0.071031,5,54.649829
-0.016439,2,54.688544
-0.078564,3,54.745839
0.021154,1,54.767885
0.025049,4,54.839847
-0.018058,3,54.903859
-0.131525,2,54.94771
-0.046713,2,54.98639
0.054877,4,55.058973
0.036892,3,55.117138
-0.052206,1,55.139023
-0.020234,4,55.225019
0.034106,9,55.400645
0.051911,2,55.436519
-0.041111,1,55.464036
-0.05717,3,55.524847
-0.005218,1,55.542376
-0.079907,6,55.651703
-0.190872,1,55.675758
0.054144,5,55.771529
0.002568,3,55.829234
-0.02631,3,55.894556
-0.153252,4,55.97714
0.001001,4,56.048147
0.065028,4,56.119439
0.100493,2,56.16403
-0.03854,3,56.219615
0.090019,2,56.263101
-0.029932,3,56.32226
-0.024919,4,56.392586
-0.000826,1,56.422264
0.04716,1,56.444021
0.00993,2,56.487595
-0.018909,3,56.545156
0.01323,1,56.56184
0.008083,2,56.603017
-0.078561,5,56.692726
-0.0613,5,56.784843
0.007948,3,56.84979
-0.0086,5,56.937933
-0.007978,2,56.977158
-0.042747,3,57.03863
-0.090535,3,57.100305
-0.05252,1,57.118259
-0.009529,4,57.19642
-0.019944,3,57.261138
0.00898,5,57.344648
0.003383,3,57.400704
-0.020031,2,57.444604
-0.076942,1,57.462733
-0.02249,1,57.483721
0.071776,2,57.519873
-0.036265,2,57.567042
0.030669,4,57.640128
0.009948,2,57.677352
-0.009473,4,57.74154
0.035786,2,57.789703
-0.06974,2,57.829637
-0.093325,4,57.903776
-0.027647,1,57.924988
-0.048032,2,57.968688
0.001548,3,58.024984
-0.033667,1,58.045235
0.034937,2,58.077475
-0.006445,5,58.188793
-0.018902,5,58.271484
0.008,3,58.329717
-0.027919,5,58.423646
0.035416,5,58.529247
0.077814,3,58.585433
-0.020098,4,58.656079
-0.060865,3,58.727621
0.001711,3,58.788699
0.001068,3,58.845255
0.003341,4,58.918215
0.012735,2,58.953743
-0.032182,1,58.979022
-0.010879,2,59.023347
0.042489,4,59.097986
-0.005307,1,59.11946
0.021655,1,59.141075
0.003899,2,59.17929
0.062532,2,59.218587
0.006876,2,59.266471
0.086791,2,59.296764
0.011377,4,59.367966
-0.014194,2,59.408097
0.038191,3,59.474016
0.012911,4,59.551712
-0.006112,2,59.594498
-0.080126,5,59.673231
-0.014317,3,59.733733
0.009859,3,59.801652
-0.0896,2,59.84051
0.029623,2,59.880598
0.012746,1,59.906261
-0.111617,6,60.015189
-0.043339,2,60.059236
0.08053,2,60.098188
-0.036242,3,60.162688
0.017956,4,60.240855
0.038888,2,60.280327
-0.027848,1,60.298524
-0.017071,3,60.373914
0.162324,2,60.41491
0.028342,3,60.481081
-0.060925,1,60.507119
-0.227217,2,60.549568
-0.120019,2,60.594155
-0.024086,3,60.657979
-0.01791,3,60.720607
-0.032275,3,60.77546
-0.001351,2,60.81923
0.001262,7,60.94966
0.047795,5,61.053258
-0.002007,6,61.173217
-0.013617,3,61.233894
-0.009652,3,61.293345
0.05481,7,61.443082
-0.03394,6,61.560988
0.180735,3,61.623773
-0.010042,1,61.645392
0.004144,1,61.6719
-0.011105,1,61.700931
-0.015021,3,61.754301
0.014096,1,61.780687
-0.01367,4,61.852869
-0.165378,2,61.893685
0.027252,4,61.97705
-0.134899,3,62.036757
0.000796,3,62.087268
0.068813,2,62.131505
-0.025077,5,62.221154
0.021195,5,62.324079
-0.237768,1,62.353856
-0.014576,1,62.376053
-0.162849,4,62.445526
-0.161486,2,62.492447
0.025891,5,62.591072
0.029372,1,62.617203
-0.101905,1,62.639629
-0.03726,3,62.692993
-0.126623,3,62.759403
0.02587,4,62.841866
-0.099142,1,62.859529
-0.037315,6,62.966268
0.035253,3,63.024576
-0.003645,1,63.046241
0.067636,8,63.202337
-0.134953,2,63.245986
0.03468,1,63.271358
-0.054065,5,63.360384
0.001202,3,63.417547
0.038578,4,63.507208
0.04442,3,63.561719
0.020929,1,63.583691
0.015187,2,63.62261
-0.040852,3,63.676965
-0.029342,3,63.734821
0.054412,4,63.810094
0.074412,2,63.855328
-0.010871,2,63.885403
-0.013954,1,63.90747
0.022185,3,63.969028
0.037379,4,64.042224
0.023154,2,64.077928
-0.002845,2,64.125
0.014913,6,64.252461
-0.15914,1,64.275208
-0.094143,2,64.315178
0.01605,2,64.361134
-0.121212,2,64.455403
0.027608,2,64.492614
-0.006621,6,64.610549
0.035473,2,64.652891
0.030345,7,64.777853
-0.039267,4,64.857822
0.012453,1,64.876606
0.013295,4,64.960124
0.037498,3,65.02192
-0.01147,2,65.061637
-0.03494,4,65.148992
-0.054393,3,65.213843
-0.046621,6,65.323269
0.013271,2,65.3621
-0.010629,1,65.383499
0.0122,1,65.405821
-0.00383,2,65.441293
0.025709,3,65.492094
0.001608,2,65.537902
-0.087332,4,65.620041
-0.032291,5,65.709495
-0.022593,3,65.770671
-0.105822,2,65.814857
-0.056401,4,65.883352
-0.005737,4,65.96091
0.009357,5,66.05985
0.007195,2,66.107111
-0.037563,5,66.199375
0.016667,2,66.253523
0.033207,2,66.29229
0.022812,2,66.327197
0.034027,2,66.361201
-0.002464,5,66.451653
0.127683,4,66.536924
0.017776,8,66.696208
-0.03997,1,66.717335
-0.030285,3,66.774441
0.002789,4,66.851356
-0.02558,3,66.917545
-0.052499,2,66.958587
-0.013932,2,66.994362
-0.006604,2,67.040904
-0.009197,4,67.112073
-0.099403,2,67.159624
0.020121,2,67.206273
0.048763,6,67.305818
-0.035454,2,67.351272
-0.006497,5,67.451864
-0.001893,2,67.493031
-0.025583,3,67.557951
-0.010884,2,67.598623
-0.062328,4,67.689155
-0.028826,6,67.807572
