#{"t_start": 1632856045.5472655, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
0.011381,3,29.590364
-0.007742,2,29.673748
0.010303,1,29.734109
-0.010863,3,29.853856
-0.03262,2,29.951079
0.061414,4,30.12219
-0.081565,2,30.212046
-0.125444,1,30.249694
-0.018504,2,30.344504
0.036643,2,30.426195
-0.101548,1,30.461288
0.001257,1,30.514062
0.014695,1,30.549954
-0.01556,3,30.672836
0.047662,3,30.798703
0.030939,2,30.867888
-0.018019,3,31.006015
0.066299,1,31.051196
0.033992,3,31.188267
-0.026431,4,31.362906
-0.087156,3,31.487625
0.01311,2,31.577359
0.01414,2,31.67184
0.051687,4,31.833522
0.035675,4,32.02142
-0.032563,2,32.091507
-0.043536,2,32.183686
0.021524,2,32.261529
-0.036621,2,32.339316
0.001564,3,32.46149
-0.046674,4,32.61572
-0.026727,1,32.660318
0.018041,1,32.697973
0.017332,3,32.834313
-0.011174,5,33.031445
0.021855,2,33.107655
0.02308,2,33.196625
0.016226,2,33.281022
0.053632,4,33.458454
0.010296,1,33.493798
0.025863,3,33.627053
-0.017403,2,33.712965
-0.025374,1,33.764711
0.010782,4,33.921442
0.000425,2,33.996596
0.008684,1,34.046463
-0.008002,2,34.127043
0.020767,3,34.25307
-0.001791,3,34.369384
-0.02816,1,34.404529
-0.02273,2,34.497792
0.009869,2,34.579599
0.021248,2,34.657944
-0.022251,3,34.777709
0.036103,4,34.950989
-0.024914,5,35.161743
-0.049722,2,35.248619
-0.125855,2,35.343923
0.005338,3,35.473212
0.003944,2,35.549776
-0.017963,2,35.632726
-0.028309,4,35.807591
0.012299,2,35.889086
-0.008533,2,35.987656
-0.049947,2,36.068956
-0.036686,1,36.118775
-0.133907,2,36.191978
-0.012176,1,36.244399
0.015481,2,36.33478
0.0448,2,36.411415
0.011898,2,36.49399
0.074947,2,36.585647
0.044684,2,36.677626
0.021433,3,36.809226
-0.010936,5,37.021492
-0.006936,3,37.13839
-0.146107,1,37.194311
