#{"t_start": 1632853271.6084561, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.018214,2,2.841604
-0.00804,3,3.089857
-0.044031,7,3.584857
0.111622,4,3.900148
-0.044847,3,4.12298
0.038315,4,4.435445
-0.019331,1,4.509827
0.033058,5,4.911424
0.008521,3,5.151394
0.030038,2,5.318948
-0.074746,3,5.566303
-0.02584,3,5.807282
0.029182,1,5.900998
0.023882,2,6.060447
0.036039,3,6.263474
-0.024059,3,6.495652
0.009981,9,7.168178
-0.141032,2,7.340007
0.000407,2,7.499029
0.082191,3,7.739496
0.050717,2,7.939515
0.009965,2,8.136978
-0.05965,5,8.517859
-0.027468,3,8.769037
-0.035021,3,9.01322
-0.002035,6,9.515625
-0.13573,3,9.753578
0.080221,2,9.906957
0.023854,3,10.156747
0.079279,4,10.461295
0.127871,3,10.717702
-0.062039,2,10.881674
-0.010433,2,11.084558
0.061227,5,11.478678
-0.00692,3,11.713103
-0.012059,3,11.94519
-0.040605,3,12.184227
-0.012759,5,12.614198
-0.004328,2,12.767521
-0.003756,2,12.907562
-0.026346,4,13.278102
0.027753,3,13.4934
0.020236,3,13.734383
0.059683,2,13.876059
-0.033887,3,14.080695
-0.036549,1,14.186585
0.001974,1,14.252894
0.02696,1,14.322741
-0.016497,3,14.546656
0.03861,5,14.963705
-0.041085,2,15.151753
-0.005508,3,15.400412
0.089735,7,15.999181
0.01741,2,16.167364
-0.0402,4,16.469318
-0.054399,1,16.544367
-0.047878,2,16.714396
-0.131299,2,16.870158
-0.011207,3,17.100399
-0.178151,2,17.270611
0.001903,3,17.484242
0.005377,1,17.576744
0.025369,2,17.717282
-0.061183,2,17.880952
-0.043114,3,18.123813
-0.075328,2,18.296022
0.010919,1,18.360445
-0.0354,3,18.614984
-0.041925,3,19.017039
-0.009326,2,19.155116
-0.009378,3,19.412424
-0.002238,2,19.637818
-0.073506,5,20.098875
0.059839,3,20.339346
-0.024759,4,20.661312
0.075201,3,20.891637
0.045075,1,20.972165
-0.01169,5,21.357219
-0.049585,2,21.535806
0.015952,3,21.789384
0.007985,4,22.213698
0.004926,2,22.412266
0.006176,3,22.659999
0.043789,2,22.824451
0.01207,8,23.463638
-0.087953,2,23.63458
-0.00017,2,23.831476
0.026916,5,24.25111
-0.052367,2,24.416934
0.044545,6,24.879272
0.041552,3,25.220296
-0.046267,2,25.392113
0.012248,2,25.566089
-0.013473,2,25.714283
0.029656,2,25.888931
0.017075,1,25.964633
-0.060217,3,26.219499
-0.033421,3,26.466442
-0.094826,4,26.817979
0.023965,2,26.997664
0.184793,2,27.22642
0.024054,3,27.471288
-0.041964,3,27.738371
-0.050244,6,28.262607
-0.015511,7,28.839682
-0.00395,4,29.135811
-0.037769,2,29.300564
-0.027943,2,29.449887
-0.03323,4,29.768728
-0.003741,2,29.911234
-0.007978,2,30.085739
0.136817,4,30.412986
0.000357,5,30.783817
0.185712,2,30.983825
-0.030384,2,31.134704
-0.012504,1,31.204449
-0.067461,7,31.751808
0.016961,2,31.918888
-0.026142,2,32.07759
-0.068264,4,32.405979
-0.230091,3,32.631263
0.050002,2,32.796559
0.000774,3,33.036496
0.016533,3,33.248328
0.011853,4,33.567977
0.003205,3,33.797605
0.041691,2,34.050109
-0.001784,4,34.343817
0.026969,4,34.647756
0.006459,5,35.024517
-0.051124,2,35.201527
-0.044012,1,35.290407
0.001364,4,35.623206
0.007751,3,35.87272
-0.021706,1,35.947734
0.024621,3,36.186957
-0.023401,5,36.722519
-0.094804,2,36.912159
-0.035464,4,37.23799
-0.045602,3,37.481316
-0.04055,2,37.660121
-0.006627,1,37.747088
0.027436,5,38.159892
0.080717,4,38.491625
-0.009759,2,38.648163
0.003502,2,38.804838
0.002544,10,39.622962
0.000234,4,39.912223
-0.039215,5,40.293663
0.049388,3,40.498469
0.048664,3,40.717263
-0.015473,5,41.103642
-0.009844,3,41.340659
-0.035515,4,41.656716
0.029669,4,41.966107
-0.039593,2,42.137995
-0.05444,5,42.534849
0.106787,4,42.88779
0.013368,1,42.969693
-0.030035,1,43.064315
-0.030113,3,43.352856
-0.030869,1,43.423173
-0.012581,6,43.883935
-0.022047,1,43.970487
0.010431,4,44.259931
-0.14766,2,44.417133
0.101458,1,44.499537
0.028839,2,44.664285
-0.000224,4,44.983366
-0.017126,2,45.137146
-0.008797,3,45.348084
0.005282,2,45.503922
0.072223,3,45.73018
-0.068175,3,45.969484
0.014891,4,46.28355
-0.042317,3,46.520867
-0.00015,3,46.745282
-0.033472,1,46.82462
-0.033787,3,47.047876
-0.201396,2,47.207989
-0.085136,1,47.287543
-0.014485,1,47.360565
-0.033271,3,47.607884
-0.006754,1,47.685901
-0.040002,6,48.149797
0.104056,3,48.366484
-0.03795,2,48.530608
-0.030241,6,48.999534
-0.080331,1,49.074071
-0.011176,2,49.242149
-0.021598,2,49.415901
0.016256,1,49.49677
0.081748,5,49.880483
0.067288,4,50.198663
0.000544,5,50.569806
-0.009205,3,50.791522
-0.03891,4,51.085299
-0.015557,3,51.320257
0.005491,1,51.393267
-0.021683,3,51.645323
-0.018579,5,52.05426
0.068079,3,52.292316
0.023317,2,52.449915
0.002531,5,52.825012
-0.02474,3,53.06506
-0.040775,2,53.196298
0.007978,1,53.29175
0.001437,1,53.359009
-0.000173,1,53.442719
-0.035331,2,53.592571
0.016563,3,53.821299
0.023796,3,54.059579
-0.02376,5,54.409484
-0.009484,2,54.561537
-0.006097,2,54.71077
-0.00319,5,55.105861
-0.017683,3,55.326046
-0.000225,3,55.544348
-0.026528,1,55.61028
0.011713,1,55.701987
0.004893,4,55.998886
0.038603,1,56.080023
-0.01354,1,56.159326
0.000424,3,56.399102
-0.00578,2,56.551099
0.015182,2,56.697836
0.121982,2,56.850089
-0.101011,3,57.089894
0.006835,6,57.639849
0.001702,2,57.834062
-0.030293,3,58.057072
0.09164,2,58.214934
-0.032238,4,58.542794
-0.04343,4,58.842283
-0.022201,5,59.225381
-0.011432,5,59.638376
0.044457,1,59.713272
-0.007166,3,59.956994
0.007498,2,60.148479
0.040565,1,60.239869
0.069022,4,60.546476
0.047744,2,60.707014
0.007749,2,60.871086
0.00297,3,61.099463
-0.009477,4,61.435969
-0.000255,3,61.678893
-0.14752,2,61.836368
0.005402,3,62.06651
0.067906,4,62.388661
0.008933,4,62.697222
0.046584,2,62.86474
0.030371,4,63.183974
0.049519,4,63.454022
0.018996,2,63.611881
-0.076079,1,63.712798
-0.030531,1,63.792105
-0.018509,1,63.86676
-0.023745,5,64.253826
-0.013507,3,64.509569
0.02374,3,64.70447
-0.068217,2,64.861014
0.002879,3,65.086392
-0.0277,3,65.334585
-0.002712,2,65.487849
-0.11604,2,65.638625
-0.039732,1,65.709085
0.029259,2,65.860926
-0.198122,3,66.094429
-0.072498,4,66.389241
-0.009126,2,66.541252
-0.055289,3,66.775704
-0.115549,5,67.180316
0.003339,1,67.268918
0.024591,5,67.65849
0.030554,4,67.942672
-0.01372,2,68.100549
-0.020701,4,68.397652
-0.09419,4,68.708014
0.04743,2,68.854579
-0.062415,4,69.160475
-0.056378,1,69.23891
-0.028319,2,69.399793
-0.019326,3,69.62576
-0.044374,4,69.931854
0.056758,5,70.280367
-0.011566,3,70.517352
-0.011229,6,70.975472
-0.060659,2,71.141983
-0.009405,5,71.528385
-0.129825,4,71.835549
0.019946,5,72.223907
-0.007072,5,72.619668
0.013223,5,72.983724
0.077007,5,73.344797
0.012919,8,73.940906
-0.032126,7,74.481364
0.031114,2,74.640242
0.076976,6,75.137074
0.015068,4,75.43254
-0.066015,3,75.665946
0.021759,1,75.74849
0.027072,3,75.988061
-0.094245,1,76.05389
-0.025875,4,76.363031
0.046044,3,76.591894
-0.044691,3,76.821308
-0.000955,2,76.970153
-0.035403,2,77.123272
0.121561,3,77.361191
-0.000121,3,77.569116
-0.004995,5,77.945478
0.046273,6,78.395422
0.033531,4,78.706663
-0.071029,7,79.229483
