#{"t_start": 1632853271.6103177, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
0.099673,2,47.366686
-0.047858,5,47.766237
-0.053684,2,47.921955
-0.071009,4,48.221869
-0.014894,4,48.536242
-0.04047,1,48.615961
0.030857,2,48.767824
0.104776,5,49.158288
0.071872,2,49.324219
0.00171,4,49.660229
-0.013689,3,49.886146
-0.014374,1,49.953799
-0.019215,2,50.119644
0.005491,1,50.204348
-0.007715,2,50.348821
-0.017431,5,50.706391
0.064136,4,51.002008
0.037964,5,51.400516
-0.020782,3,51.65098
-0.018587,1,51.731395
-0.009835,4,52.059993
0.011133,2,52.215456
0.001437,1,52.297979
0.006869,2,52.455544
-0.023735,2,52.608152
0.019497,3,52.830717
0.02188,3,53.070749
0.021805,3,53.297449
-0.002724,2,53.448393
-0.007124,3,53.668656
0.006076,2,53.826986
-0.026058,2,53.980676
0.00587,7,54.488419
-0.026528,1,54.567204
0.011713,1,54.649826
0.002397,3,54.861252
0.018273,3,55.111535
-0.004852,2,55.257246
-0.008939,2,55.402234
0.001677,3,55.615999
0.00662,5,56.004702
0.112279,3,56.235348
-0.128421,3,56.468909
0.000669,1,56.556979
0.036679,8,57.1799
-0.023694,2,57.374418
0.092303,3,57.645796
-0.012061,5,58.062826
-0.029682,2,58.220795
-0.005254,1,58.304737
0.008584,3,58.548494
0.071686,2,58.697451
0.001323,3,58.914519
0.003357,2,59.06564
0.039667,3,59.333005
0.102502,3,59.558146
0.036948,3,59.806537
-0.013239,1,59.871966
0.011131,3,60.15466
-0.016016,1,60.245589
0.002072,2,60.391284
-0.176336,4,60.712789
-0.010079,3,60.938504
0.038685,1,61.026172
-0.020665,1,61.105173
0.035174,3,61.333972
0.033752,3,61.57984
0.062398,2,61.756912
0.023974,2,61.920614
-0.086763,2,62.072232
-0.032581,2,62.22357
-0.028137,2,62.394273
-0.021501,2,62.525481
-0.018653,1,62.62352
0.015905,1,62.70289
-0.067986,2,62.870334
-0.008848,1,62.945331
-0.052381,2,63.099598
0.006641,3,63.319654
-0.098201,2,63.459752
-0.039732,1,63.548292
0.015443,5,63.953308
-0.193068,4,64.25961
-0.132923,5,64.644886
0.002897,2,64.782253
-0.054762,2,64.939149
-0.139666,3,65.171488
-0.005322,5,65.568354
0.017682,5,65.930458
0.227544,2,66.100018
-0.009181,2,66.249319
0.005893,3,66.468039
-0.083302,4,66.781454
0.025895,6,67.274617
-0.032039,2,67.42274
-0.040491,4,67.744398
-0.046415,3,67.948281
-0.024589,3,68.159732
-0.04921,2,68.311998
0.055054,2,68.475739
0.010429,2,68.633685
-0.015702,5,69.010324
-0.072913,2,69.166214
-0.007918,6,69.631424
-0.23796,2,69.788955
0.033038,4,70.073995
-0.020453,6,70.522943
-0.006194,3,70.743967
0.086562,2,70.903423
0.037627,2,71.051548
-0.019929,2,71.222348
0.035942,2,71.390044
0.098871,3,71.60509
0.017341,3,71.841321
-0.039649,1,71.914561
0.024883,3,72.14222
0.027581,3,72.378129
-0.070347,6,72.835473
-0.045208,2,72.989288
0.025836,2,73.135582
-0.044807,1,73.209419
-0.007917,2,73.35039
-0.046489,3,73.581267
0.087392,1,73.648314
-0.011999,4,73.946559
0.009913,3,74.167697
0.020426,1,74.24051
0.021718,1,74.304628
-0.11575,1,74.395997
0.025446,3,74.6459
0.026462,2,74.81753
0.005244,1,74.899651
0.036344,2,75.050791
-0.086249,2,75.214566
-0.036474,2,75.368349
0.058819,3,75.594494
-0.117305,2,75.754135
-0.089859,2,75.8933
0.054576,2,76.059719
-0.071279,7,76.597541
0.021979,4,76.906432
-0.102131,4,77.217806
-0.020316,3,77.436706
0.007376,6,77.859949
0.006795,3,78.083235
-0.103352,2,78.235927
-0.04842,3,78.473588
0.037536,2,78.628979
-0.115417,2,78.799062
0.009653,7,79.313258
