#{"t_start": 1632853271.6047997, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.008815,4,2.996503
-0.015466,1,3.078613
-0.051417,2,3.231008
0.081273,2,3.366342
-0.029985,5,3.731957
0.06113,3,3.963945
-0.019331,1,4.036617
0.044905,1,4.11116
0.013871,3,4.346814
0.021259,3,4.598511
-0.025192,1,4.673451
-0.028548,3,4.904125
0.033821,5,5.31173
0.017663,3,5.559003
0.026266,3,5.799976
-0.077616,5,6.187214
0.006606,3,6.404914
-0.081381,4,6.720273
0.00614,7,7.250595
0.074507,6,7.732095
0.029938,7,8.359755
0.009396,3,8.597903
-0.053531,1,8.684605
-0.036847,2,8.837179
-0.040592,2,9.006087
-0.006042,3,9.293758
-0.117055,6,9.745257
0.090766,2,9.899734
0.02541,2,10.059524
0.105521,5,10.45382
0.114909,2,10.630863
-0.023493,5,11.066053
-0.009003,4,11.387085
0.109678,4,11.705941
-0.03039,2,11.871436
-0.01728,2,12.01818
-0.037005,5,12.434716
-0.018584,2,12.606602
0.000444,4,12.896177
0.002496,2,13.101618
-0.005231,4,13.413963
0.014241,4,13.722921
0.010495,5,14.073364
0.041849,3,14.31633
-0.023292,6,14.796125
-0.049824,2,14.956496
0.006881,6,15.493425
0.017761,3,15.746336
-5e-06,7,16.317502
0.059292,4,16.632233
-0.024847,2,16.787457
-0.009309,3,17.00871
0.102356,3,17.263351
0.019734,3,17.477114
-0.066516,3,17.710665
-0.044399,2,17.873805
-0.045139,3,18.116515
-0.091204,3,18.353254
0.019971,5,18.916557
-0.237768,1,19.00411
-0.004576,3,19.239635
0.000889,4,19.614582
0.015146,3,19.901476
-0.052865,2,20.08731
-0.052989,2,20.256955
-0.087621,2,20.410027
0.016505,4,20.751263
-0.033998,4,21.049008
-0.042409,3,21.274503
-0.007396,2,21.433141
-0.019189,5,21.871655
0.008737,4,22.319152
-0.039998,2,22.478481
0.062205,3,22.742164
-0.025103,4,23.061847
0.030595,2,23.223736
0.046735,4,23.543802
-0.011811,1,23.62309
-0.038112,5,24.093304
0.01298,5,24.48447
-0.013882,6,24.962334
0.009809,5,25.483473
0.008198,4,25.792407
0.063755,2,25.957375
0.032242,3,26.208314
-0.075224,7,26.806504
0.007208,4,27.209287
-0.023415,1,27.290972
-0.03007,1,27.360923
0.038332,3,27.635029
0.017738,2,27.821712
-0.043697,1,27.938051
0.040015,3,28.172956
-0.011107,1,28.255457
0.035437,4,28.601826
0.02993,3,28.828232
-0.065366,6,29.292809
-0.029375,1,29.379042
-0.12442,4,29.689093
0.0423,6,30.15279
0.126957,2,30.324605
0.028415,2,30.478274
-0.041087,5,30.891672
-0.057369,1,30.976537
-0.048551,8,31.571868
0.00033,1,31.661835
-0.061689,3,31.91169
-0.037849,3,32.146326
-0.106709,6,32.624111
0.005724,6,33.094787
-0.010261,1,33.166425
0.109677,3,33.409281
0.027753,7,34.042404
0.328746,2,34.190729
-0.023375,2,34.336666
-0.012632,2,34.492539
-0.031285,1,34.571282
0.017497,2,34.72225
-0.016918,3,34.944513
-0.056819,3,35.193939
-0.13996,1,35.280658
0.016261,5,35.695162
-0.007242,1,35.78535
0.02119,3,36.025484
0.01104,1,36.102182
0.021727,4,36.524211
0.033088,1,36.625324
-0.00655,1,36.715917
0.013381,9,37.473011
0.02433,1,37.56398
-0.04691,1,37.652729
-0.044012,1,37.735365
-0.006715,2,37.926434
0.016971,2,38.077258
-0.021706,1,38.152614
0.034653,4,38.484232
-0.068872,5,38.891131
-0.09962,2,39.053776
-0.059646,2,39.248054
-0.046226,3,39.454262
-0.03144,1,39.540449
-0.007831,5,39.90482
0.022902,3,40.142162
