#{"t_start": 1632853271.5978122, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.011778,3,2.907059
-0.011353,4,3.219966
-0.037786,2,3.356033
0.112374,3,3.574925
-0.040417,2,3.72065
0.047908,2,3.877278
-0.019331,1,3.956609
0.032883,3,4.198037
0.004317,2,4.339461
0.031487,3,4.58625
-0.052064,2,4.733484
-0.040373,3,4.975249
0.050224,2,5.142173
0.023288,3,5.383545
0.047446,4,5.715571
-0.027525,2,5.882395
0.012141,2,6.044691
-0.127036,4,6.328123
0.0057,2,6.481653
0.115303,3,6.708819
0.075809,3,6.937641
0.001679,1,7.005851
-0.014122,8,7.643099
-0.037475,5,8.122216
-0.043556,1,8.210075
-0.005,4,8.499179
-0.093173,4,8.825964
0.074027,3,9.081535
0.018293,1,9.168345
0.082082,4,9.505328
0.079917,1,9.585347
-0.057401,1,9.66548
-0.026592,6,10.137622
0.065848,6,10.623515
0.000202,5,11.045803
-0.006061,5,11.463592
-0.062094,1,11.543855
-0.035024,1,11.619118
-0.003356,2,11.783332
-0.003756,2,11.936079
-0.017382,4,12.255878
0.016225,2,12.423357
0.028745,1,12.520513
0.023986,5,12.889056
-0.038054,4,13.258274
-0.029049,2,13.403126
0.012659,4,13.711103
0.020447,2,13.862259
-0.006082,2,14.003999
0.056467,2,14.163434
-0.019662,5,14.536639
-0.002489,1,14.616583
0.088993,3,14.879686
0.009209,2,15.037993
-0.055777,2,15.234173
-0.064033,5,15.628663
-0.039608,1,15.733961
-0.124304,2,15.903773
-0.019068,1,15.983448
-0.175113,2,16.149326
0.006682,3,16.394889
0.016288,3,16.6249
0.02125,4,16.930203
-0.014829,4,17.252694
-0.034869,4,17.558285
-0.07747,3,17.788225
0.010919,1,17.86672
-0.017713,2,18.029811
-0.011879,3,18.282036
0.002019,7,18.989498
-0.017307,1,19.076325
0.000957,3,19.32746
-0.037315,6,19.889999
0.05851,3,20.178566
-0.013536,4,20.482666
-0.003944,1,20.571551
0.045075,1,20.647068
-0.006171,4,20.955662
-0.099229,3,21.193464
0.022499,2,21.342597
0.009156,2,21.517229
-0.000172,2,21.695096
-0.002152,2,21.860119
0.059244,4,22.304298
0.04364,3,22.550359
-0.071344,2,22.726221
-0.007752,1,22.814889
0.032095,5,23.212501
-0.05116,2,23.368062
0.043862,2,23.53257
0.017738,2,23.695884
-0.043697,1,23.807644
0.035826,3,24.08032
-0.015564,4,24.398198
0.024724,5,24.772532
0.020779,2,24.954653
-0.057217,2,25.19672
-0.057478,5,25.632815
-0.122257,2,25.780815
0.023214,2,25.950172
0.130672,2,26.117541
0.019902,1,26.18956
-0.037237,2,26.389673
-0.079765,3,26.65536
-0.112491,2,26.794805
0.00033,1,26.893918
-0.031209,5,27.35295
-0.032003,4,27.722856
-0.050529,2,27.925966
0.00525,4,28.248425
-0.010261,1,28.335621
0.120607,3,28.590503
0.022097,1,28.659873
0.185712,1,28.742115
-0.04312,5,29.121756
-2.6e-05,3,29.371973
-0.022414,2,29.515778
0.022984,4,29.831581
-0.01906,2,30.00662
-0.092108,3,30.234116
-0.274421,4,30.548718
0.030036,5,30.965506
0.00731,2,31.115937
-0.000373,3,31.341582
0.017896,3,31.561107
1.6e-05,3,31.819301
0.007068,6,32.290732
-0.001335,2,32.487618
0.020081,3,32.704812
0.02433,1,32.776774
-0.034342,6,33.238761
-0.033291,4,33.554602
0.005533,5,34.028574
-0.002997,2,34.182443
