#{"t_start": 1632853271.6176956, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
0.027294,1,61.608185
0.044115,2,61.766462
0.027937,2,61.934932
-0.075441,4,62.24262
-0.030011,2,62.403333
-0.015039,2,62.539672
-0.011315,2,62.717041
-0.002424,4,63.026002
0.031118,2,63.201603
-0.073448,1,63.264201
0.007258,5,63.631442
-0.042023,3,63.882756
-0.005911,2,64.037987
-0.182444,2,64.184925
-0.038611,2,64.349681
0.015697,1,64.430382
-0.165016,6,64.877168
-0.128511,2,65.017813
0.001409,2,65.194745
-0.051195,4,65.503526
-0.077125,7,66.024657
-0.012716,2,66.178783
0.025631,4,66.482249
0.103022,3,66.710416
-0.002554,5,67.067967
0.000906,1,67.204516
-0.142245,2,67.349437
0.037849,3,67.59023
-0.068963,5,67.956709
-0.056378,1,68.028189
-0.049912,4,68.321344
-0.011487,3,68.555883
-0.036875,1,68.648001
0.039061,1,68.727955
0.009685,4,69.01954
-0.037325,2,69.184011
-0.050906,2,69.327109
-0.009698,3,69.563054
-0.127787,2,69.721563
0.022221,2,69.867493
0.008219,4,70.147541
-0.008817,2,70.295911
0.01821,7,70.833663
0.021751,1,70.912037
-0.033644,2,71.06928
0.054496,3,71.323689
0.072058,2,71.465595
0.015654,2,71.615849
-0.030833,2,71.775523
0.021462,4,72.077446
0.017642,5,72.462203
-0.044382,3,72.693961
-0.070809,6,73.14951
0.021851,1,73.222862
-0.033934,4,73.516734
-0.007917,2,73.662347
-0.021825,4,73.960025
0.08947,6,74.409244
-0.018487,2,74.572603
0.00062,2,74.727493
0.039737,3,74.977662
0.026607,2,75.151069
-0.072813,5,75.517312
0.03027,4,75.833204
0.01417,1,75.915762
0.012902,3,76.15754
0.039326,2,76.303784
-0.066724,3,76.520225
-0.036097,3,76.752926
0.050896,4,77.066655
-0.127329,1,77.13905
-0.033846,10,77.882266
0.031813,1,77.956561
-0.133616,2,78.096582
-0.001181,1,78.170455
-0.116149,2,78.328353
-0.028011,1,78.409501
-0.001902,3,78.642984
0.049895,6,79.096496
-0.156078,2,79.244903
