#{"t_start": 1632853271.5959532, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.029115,2,2.827585
-0.007641,2,2.979981
-0.049526,1,3.070729
0.081273,2,3.21418
-0.051235,5,3.56896
0.037716,4,3.871588
-0.043735,4,4.192295
0.038801,2,4.333757
0.004607,2,4.49833
0.04397,5,4.897138
-0.025192,1,4.969556
-0.021097,4,5.302357
0.037867,3,5.549635
0.01943,2,5.709759
0.029011,1,5.786846
-0.034884,3,6.038327
0.016871,3,6.253644
-0.109988,2,6.39652
0.006636,2,6.568223
0.095707,3,6.786937
0.065504,4,7.08387
0.002727,2,7.238512
-0.045619,2,7.413181
-0.00245,9,8.204222
-0.063947,3,8.42673
-0.001114,5,8.820327
-0.087156,2,8.996445
0.064677,2,9.16223
0.022535,4,9.499586
0.05785,1,9.579554
0.130228,5,9.975728
-0.04775,2,10.131823
-0.004719,2,10.297517
0.067155,6,10.776426
-0.037254,1,10.865043
-0.013894,2,11.036213
-0.073867,2,11.229218
-0.019524,3,11.456753
-0.006334,3,11.697236
0.00876,3,11.929768
0.005751,3,12.16441
0.022482,4,12.514853
0.028745,1,12.594145
0.048946,2,12.747263
-0.037647,3,13.006436
0.01549,3,13.25223
0.012574,3,13.481819
0.02696,1,13.557373
-0.005044,3,13.801824
0.047946,3,13.998249
-0.033391,5,14.395388
-0.013303,3,14.610924
0.107906,3,14.873817
0.003507,1,14.939794
-0.03123,2,15.121676
-0.065684,3,15.377105
-0.039608,1,15.48125
-0.143147,3,15.724487
0.00409,5,16.143583
-0.237768,1,16.240369
-0.005908,7,16.779518
0.013497,2,16.92447
0.019569,3,17.169566
-0.038271,1,17.246958
-0.02739,1,17.338935
-0.071097,3,17.552577
0.005468,4,17.861011
-0.019901,5,18.276216
-0.015319,2,18.440913
-0.00757,6,19.070261
-0.017238,2,19.224688
0.003863,3,19.485069
-0.046445,7,20.172801
0.056756,2,20.326682
-0.024856,2,20.476876
0.042962,4,20.807796
0.055075,2,20.949244
-0.017413,3,21.187625
-0.057085,1,21.265752
0.007421,2,21.425189
0.002157,2,21.60899
-0.009083,1,21.688572
-0.00275,2,21.854295
0.050221,4,22.298012
0.041435,4,22.642386
-0.059381,4,22.973837
-0.006398,2,23.129338
-0.023415,1,23.206759
-0.048616,3,23.448998
0.03049,5,23.898941
0.034167,5,24.311412
-0.075294,5,24.688063
0.012915,2,24.849331
-0.003666,3,25.187825
0.038691,3,25.474489
0.01276,2,25.627006
-0.073268,3,25.872447
-0.046569,2,26.030991
-0.101261,4,26.383887
0.023477,3,26.649495
0.160774,4,26.97672
0.029534,2,27.197965
-0.027975,5,27.617437
-0.050586,5,28.084356
-0.071496,4,28.41759
0.00033,1,28.500136
-0.034991,4,28.816175
-0.040974,4,29.116074
-0.037551,1,29.205764
-0.016039,1,29.280085
-0.003466,3,29.509378
0.145505,2,29.659998
0.022066,2,29.825876
0.240134,4,30.144991
-0.016481,2,30.316737
-0.012504,1,30.397027
-0.039233,4,30.685742
0.015178,2,30.874111
-0.019448,3,31.110141
-0.081716,1,31.188981
-0.197107,5,31.555401
0.021155,5,31.97458
0.009206,5,32.379475
0.014784,2,32.548401
0.01755,2,32.699076
-0.006651,2,32.873767
0.051838,2,33.021463
-0.024571,5,33.401495
0.026326,4,33.706964
0.03183,2,33.858308
-0.04691,1,33.994816
-0.056584,4,34.327851
0.001978,4,34.633005
0.020937,1,34.713836
-0.014813,3,34.930004
0.01502,2,35.08498
-0.041519,3,35.356533
-0.094804,2,35.52956
-0.05134,5,35.936164
-0.042541,1,36.017481
-0.021532,3,36.345832
-0.024489,4,36.70323
0.017809,2,36.896044
0.039959,5,37.302875
-0.010629,1,37.379009
-0.010553,1,37.459092
0.039232,2,37.644057
0.011148,2,37.816132
-0.009703,3,38.065799
0.034693,1,38.135321
0.029348,4,38.464282
0.034696,1,38.55146
-0.005699,4,38.873716
-0.062008,3,39.121008
0.02294,1,39.230567
-0.033763,4,39.526417
-0.096852,2,39.684305
0.065474,1,39.755122
0.032966,3,39.981947
-0.030035,1,40.05418
-0.02171,2,40.208293
-0.038705,5,40.558591
0.00188,7,41.088527
-0.016016,2,41.240672
-0.051747,5,41.639872
-0.121911,2,41.800217
0.167738,2,41.944564
0.026476,2,42.113841
-0.00622,1,42.211044
-0.017126,2,42.376089
-0.015409,3,42.585114
0.004449,6,43.122903
0.055139,4,43.486814
-0.046911,2,43.641599
0.011315,4,43.951472
-0.04296,3,44.16264
0.003216,4,44.478443
-0.027312,3,44.732287
-0.053632,3,44.964228
-0.1869,3,45.199921
-0.155232,3,45.424974
0.00673,5,45.799142
-0.038078,1,45.86485
0.004404,2,46.034536
-0.048037,6,46.509895
0.173761,2,46.664968
-0.047632,2,46.809577
-0.039123,2,46.975817
-0.108873,3,47.186483
-0.026281,2,47.341355
-0.019662,2,47.505386
0.0284,2,47.670248
0.082723,7,48.209444
0.064413,1,48.276174
-0.000719,2,48.434523
-0.005628,5,48.829997
-0.00774,3,49.058834
-0.020189,2,49.221729
-0.009966,4,49.555682
-0.004937,1,49.639169
0.004948,3,49.869894
-0.013934,9,50.55905
-0.004908,8,51.145238
-0.008399,4,51.476763
-0.017996,2,51.630255
-0.026664,2,51.797761
0.020805,3,52.035403
0.017266,3,52.272723
-0.000173,1,52.357097
-0.023192,1,52.430338
-0.001653,2,52.578468
0.026762,4,52.88898
0.024485,3,53.119814
0.00117,2,53.274023
-0.008729,2,53.417682
-0.007471,4,53.735141
-0.018303,4,54.048243
0.002599,3,54.254307
-0.0096,4,54.545755
0.011713,1,54.634376
0.001566,2,54.766056
0.040139,3,55.003726
-0.008161,3,55.237291
0.017014,4,55.529121
-0.004466,2,55.682586
0.018135,2,55.835291
0.07618,6,56.299768
-0.063576,6,56.758647
-0.001405,2,56.914579
0.006878,2,57.065852
-0.014736,3,57.352401
0.060309,1,57.457466
-0.068393,1,57.542514
-0.028466,2,57.709703
-0.02263,5,58.129769
0.007287,3,58.362233
0.08155,2,58.517194
-0.008067,2,58.685617
-0.020275,7,59.205176
0.052387,2,59.392149
0.054026,7,59.937486
0.036829,2,60.128209
0.007749,2,60.295986
-0.007514,1,60.380267
-0.006834,3,60.606981
-0.006134,2,60.780453
-0.120956,3,61.010431
0.000723,2,61.178547
0.075926,2,61.316849
-0.033169,6,61.820423
0.052175,2,61.984564
0.017792,4,62.29169
0.052727,3,62.513213
0.125764,4,62.845852
-0.066493,2,63.002487
-0.01872,3,63.245638
-0.025723,4,63.527691
-0.012087,3,63.777146
-0.027226,3,64.007407
-1.4e-05,4,64.323794
-0.093341,6,64.769865
-0.000582,2,64.922307
-0.051663,2,65.067065
0.001414,2,65.239743
-0.099283,2,65.388592
-0.037415,5,65.764642
0.022159,3,65.993955
-0.299283,4,66.302736
-0.086556,5,66.683217
-0.006723,4,66.981663
-0.109583,2,67.147331
-0.129726,2,67.328073
-0.006548,4,67.643872
0.023477,4,67.932629
0.097196,4,68.217648
-0.002483,2,68.378581
0.01689,2,68.534363
-0.132343,1,68.608612
0.047646,4,68.919261
-0.034539,2,69.067044
-0.043749,4,69.37641
-0.034358,1,69.469255
-0.013328,4,69.769498
-0.063744,4,70.054743
0.041538,2,70.199818
0.01811,4,70.488935
-0.036806,3,70.727031
-0.064259,3,70.961102
-0.015739,3,71.206116
-0.179426,5,71.584324
0.025602,3,71.819799
0.022852,2,71.977528
0.006592,4,72.28529
0.060946,3,72.516456
0.038704,4,72.824156
-0.027429,1,72.88468
0.051508,3,73.11457
0.109484,2,73.270814
0.018014,2,73.416132
-0.039649,1,73.492145
0.021759,1,73.560384
0.014279,2,73.715579
-0.056384,4,74.007482
-0.050067,3,74.216419
0.029351,2,74.370873
-0.025545,2,74.535331
-0.010207,3,74.791965
-0.037648,1,74.880586
0.11799,2,75.025981
-0.003543,4,75.341455
0.017591,3,75.565049
0.022337,7,76.123214
0.020991,2,76.268419
-0.093595,5,76.651128
0.028027,3,76.885103
0.026254,2,77.028106
0.003102,3,77.280763
0.028362,1,77.346381
-0.082561,3,77.550009
-0.036474,2,77.701245
0.053804,3,77.930802
-0.155288,3,78.145215
-0.070958,2,78.298182
0.059633,3,78.534702
-0.09949,4,78.856949
0.010392,2,79.00117
-0.185904,3,79.219681
